8079,B,70,Santa Cruz,USA,Marini & Locatelli Property Management,,property_management,"1111 River St, Santa Cruz, CA",18312168225,1,,,High,,,,overture:c9550c66-5a8c-480d-960a-9aad81ff08ee,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://mlpm831.com/,mlpm831@gmail.com,,https://www.instagram.com/marini_locatelli831/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=c9550c66-5a8c-480d-960a-9aad81ff08ee,
8080,B,70,Sonora,USA,Mother Lode Property Management,,property_management,"14255 Mono Way, Sonora, CA",12095328147,1,,,High,,,,overture:a75f033c-c912-439e-ab50-d19c586e5759,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mlpmrentals.com,info@mlpmrentals.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=a75f033c-c912-439e-ab50-d19c586e5759,
8081,B,70,Sacramento,USA,John Schenkenberger - M&M Property Management,,property_management,"1545 River Park Dr, Sacramento, CA",19169236181,1,,,High,,,,overture:9ac18aee-229b-4a95-bc16-8ee6162f7a5a,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://mmproperties.com/,john@mmproperties.com,,https://www.instagram.com/mandmpropertyservices/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=9ac18aee-229b-4a95-bc16-8ee6162f7a5a,
8082,B,70,Oak Park,USA,M & M Property Management,,property_management,"506 Wesley Ave, Oak Park, IL",17083867355,1,,,High,,,,overture:3698edef-299d-4260-a6b8-28398f73f1d6,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mmpropmgt.com/,info@mmpropmgt.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=3698edef-299d-4260-a6b8-28398f73f1d6,
8083,B,70,Grand Rapids,USA,Moayyer Property Management,,property_management,"611 71st St SE, Grand Rapids, MI",16162870901,1,,,High,,,,overture:44a2894b-d013-43b2-bf31-670c5f4c48b8,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,https://www.moayyerrealestate.com/pages/property-management,april@moayyerrealestate.com,,https://www.instagram.com/moayyerrealestate/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=44a2894b-d013-43b2-bf31-670c5f4c48b8,
8084,B,70,Boulder,USA,Mock Property Management,,real_estate_agent,"825 S Broadway St Ste 200, Boulder, CO",3034942955,1,,,High,,,,overture:eca9e69e-bb07-4a38-ab40-793ea2b21c09,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mockpm.com,mail@mockpm.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=eca9e69e-bb07-4a38-ab40-793ea2b21c09,
8085,B,70,San Massimo,Italy,MoliseSki,,ski_resort,"Campitello Matese, San Massimo, 67",,1,,,High,,,,overture:acdbe1d1-fb8b-47a6-a8ed-c2dbf15087a9,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.moliseski.it/,info@moliseski.it,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=acdbe1d1-fb8b-47a6-a8ed-c2dbf15087a9,
8086,A,91,Podgora,Italy,Holiday Home Mona Igrane,,holiday_rental_home,"Igrane 10, Podgora",38763436898,1,,,High,,,,overture:b5bb6a19-2934-45c2-ab5e-9b7dff14d6b0,2026-08-15,New,,http://monaigrane.com/,info@monaigrane.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=b5bb6a19-2934-45c2-ab5e-9b7dff14d6b0,
8087,A,88,Λειβαθώ,Greece,Monambeles Villas Svoronata,,hotel,Λειβαθώ,306944295576,1,,,High,,,,overture:9b930b5c-1d54-434b-925a-ef8ea060ccdc,2026-08-15,New,,http://www.monambelesvillas.gr/,monabelehol@gmail.com,,https://www.instagram.com/monambelesvillas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=9b930b5c-1d54-434b-925a-ef8ea060ccdc,
8088,A,88,Ανατολικός Σέλινος,Greece,Monastery Estate Retreat,,hotel,"Moni Selino Sougia, Ανατολικός Σέλινος",302823051344,1,,,High,,,,overture:72f2f980-1e9d-47cc-af3a-73e3941dc5ee,2026-08-15,New,,https://www.monasteryestate.com/,retreat@monasteryestate.com,,https://www.instagram.com/monasteryestate.venetianharbor/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=72f2f980-1e9d-47cc-af3a-73e3941dc5ee,
8089,A,88,Fethiye,Greece,Monta Verde Hotel,,hotel,"Atatürk Caddesi 74, Fethiye",902526168006,1,,,High,,,,overture:384a0536-aab2-4a24-9e4b-a0e1729bb163,2026-08-15,New,,http://www.montaverde.com,reservation@montaverde.com,,https://www.instagram.com/monta_verde/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=384a0536-aab2-4a24-9e4b-a0e1729bb163,
8090,A,91,Fethiye,Greece,Montebello Villas,,holiday_rental_home,"236. Sokak 4, Fethiye",902526144646,1,,,High,,,,overture:82bcfb09-b8b8-49b2-a8c1-370f90995809,2026-08-15,New,,http://www.montebello-hotels.com/,info@montebello-hotels.com,,https://www.instagram.com/montebellohotels/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=82bcfb09-b8b8-49b2-a8c1-370f90995809,
8091,A,88,Περιφερειακή Ενότητα Βοιωτίας,Greece,Montebiancovillas,,hotel,"Epar.Od. Arachovas-Eptalofou, Περιφερειακή Ενότητα Βοιωτίας",302267031704,1,,,High,,,,overture:68f842f7-cc33-43a9-97af-4db4248990c7,2026-08-15,New,,http://montebiancovillas.gr/,montebiancovillas@gmail.com,,https://www.instagram.com/montebiancovillas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=68f842f7-cc33-43a9-97af-4db4248990c7,
8092,A,88,Putignano,Italy,Luxury Trullo & Spa Monte Farella,,resort,"S. C. Giampietro, 38-46, Putignano, 75",393295645877,1,,,High,,,,overture:6c4f0bf6-d1fa-4fde-a4c4-a1e0271b086e,2026-08-15,New,,https://montefarella.com/,bookings.montefarella@gmail.com,,https://www.instagram.com/montefarella/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=6c4f0bf6-d1fa-4fde-a4c4-a1e0271b086e,
8093,A,91,Lauria,Italy,Moon Valley Holiday Home,,holiday_rental_home,"Contrada Galdo, 26, Lauria, 77",393333916896,1,,,High,,,,overture:c667f6a1-55f4-472c-a1c7-c75371c50f52,2026-08-15,New,,http://www.moonvalleylauria.com/,moonvalleylauria@gmail.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=c667f6a1-55f4-472c-a1c7-c75371c50f52,
8094,A,91,Letterkenny,Ireland,Moores Holiday Homes Dunfanaghy,,hotel,"Moores Holiday Homes, Letterkenny",353866077034,1,,,High,,,,overture:dbee4606-a53d-4dab-8984-917d868f271d,2026-08-15,New,,http://www.mooresholidayhomes.com/,mooresholidayhomes@hotmail.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=dbee4606-a53d-4dab-8984-917d868f271d,
8095,B,70,Wimborne,United Kingdom,Moors Property Management,,property_management,"444 Ringwood Rd, Wimborne, ENG",441202825572,1,,,High,,,,overture:0fa8ef9b-2958-4dd0-bc08-1c394033cf00,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.moorsproperties.co.uk,office@moorsproperties.co.uk,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=0fa8ef9b-2958-4dd0-bc08-1c394033cf00,
8096,B,70,Savannah,USA,Mopper Property Management,,property_management,"1650 E Victory Dr, Savannah, GA",19122980225,1,,,High,,,,overture:3a782dd4-1fa2-4640-a044-4c86e2973d1b,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mopperpm.com/,info@mopperpm.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=3a782dd4-1fa2-4640-a044-4c86e2973d1b,
8097,B,70,San Rafael,USA,Morley Fredericks Property Management and Real Estate Services,,real_estate_service,"1414 4th St, San Rafael, CA",14158471224,1,,,High,,,,overture:9dbcc375-bca3-49c2-9f8f-6690bf288dee,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.morleyfredericks.com/,frontdesk@morleyfredericks.com,,https://www.instagram.com/morleyfredericks_realestate/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=9dbcc375-bca3-49c2-9f8f-6690bf288dee,
8098,A,91,Caernarfon,United Kingdom,Morris Leisure Touring Caravan And Holiday Home Parks,,rv_park,"Llanberis Touring Park, Glyn Rhonwy, Caernarfon, WLS",441286870700,1,,,High,,,,overture:1eaf6ab4-7d37-4053-81a4-93a88d44ae41,2026-08-15,New,,https://www.morris-leisure.co.uk/,llanberis@morris-leisure.co.uk,,https://www.instagram.com/morrisleisure/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=1eaf6ab4-7d37-4053-81a4-93a88d44ae41,
8099,A,88,Λειβαθώ,Greece,Moschato Estate Villas,,hotel,"Moschato Mavri Svoronata, Λειβαθώ",306932363433,1,,,High,,,,overture:32dafe41-a7af-4d2f-8ccc-167125882546,2026-08-15,New,,http://www.moschatoestatevillas.com/,moschatoestatevillas@gmail.com,,https://www.instagram.com/moschato_estate_villas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=32dafe41-a7af-4d2f-8ccc-167125882546,
8100,B,70,Evergreen,USA,Mountain Haven Property Management,,property_management,"3045 Whitman Dr, Evergreen, CO",13033455813,1,,,High,,,,overture:41385a0f-b03e-4224-b462-b7414496e083,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mountainhavenco.com/,kim@mountainhavenco.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=41385a0f-b03e-4224-b462-b7414496e083,
8101,B,70,Logan,USA,Mountain States Property Management,,property_management,"95 W 100 S, Logan, UT",14352139000,1,,,High,,,,overture:d18cd535-e3bc-4188-9be1-41dd0afd0351,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mountainstatespm.com/,cmartinez@mountainstatespm.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=d18cd535-e3bc-4188-9be1-41dd0afd0351,
8102,A,91,Sevierville,USA,Mountain Time Cabin Rentals,,cabin,"Sevierville, TN",18657774339,1,,,High,,,,overture:0d265c2f-c96d-4c25-a28d-e7b8a28f5244,2026-08-15,New,,http://mountaintimecabinrentals.com/,mountaintimecabinrentals@gmail.com,,https://www.instagram.com/mountaintimecabinrentals/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=0d265c2f-c96d-4c25-a28d-e7b8a28f5244,
8103,B,70,Timmins,USA,Mount Jamieson Resort,,ski_resort,"5050 Kamiskotia Rd, Timmins, ON",17052689057,1,,,High,,,,overture:02be262a-dbc5-4cef-8632-9f9b34952168,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mountjamieson.ca/,snowschool@mountjamieson.ca,,https://www.instagram.com/mountjamiesonresort/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=02be262a-dbc5-4cef-8632-9f9b34952168,
8104,A,88,Περιφέρεια Βόρειου Αιγαίου,Greece,Mouzakis Villas,,hotel,"Unnamed Rd,Agia Paraskevi 831 00, Περιφέρεια Βόρειου Αιγαίου",306946462189,1,,,High,,,,overture:3ee4157c-b339-44cb-9384-132bb1aac1ea,2026-08-15,New,,http://www.mouzakisvillas.gr/,info@mouzakisvillas.gr,,https://www.instagram.com/mouzakisvillas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=3ee4157c-b339-44cb-9384-132bb1aac1ea,
8105,B,70,Raleigh,USA,"MoveZen Property Management Raleigh Metro, Wake County, Johnston County",,property_management,"609 St Marys St, Raleigh, NC",19192498555,1,,,High,,,,overture:3482aa80-5329-40e4-a431-11f771fff852,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,https://movezen360.com/raleigh/,rent@movezen360.com,,https://www.instagram.com/movezen/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=3482aa80-5329-40e4-a431-11f771fff852,
8106,A,91,Sevierville,USA,Moving Mountains Property Management & Design,,property_management,"1713 Pittman Center Rd, Sevierville, TN",18652918477,1,,,High,,,,overture:e2823e44-2b6f-40f1-a68d-42fdc893b251,2026-08-15,New,,http://movingmountains.vacations/,movingmountains920@gmail.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=e2823e44-2b6f-40f1-a68d-42fdc893b251,
8107,B,70,Burlington,USA,MPC Property Management,,property_management,"120 E Chestnut St, Burlington, WI",12626614284,1,,,High,,,,overture:3e749ad4-07c8-4f4a-9c7e-f068cf049e6c,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mpcpm.com,michellepete@mpcpm.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=3e749ad4-07c8-4f4a-9c7e-f068cf049e6c,
8108,B,70,Milwaukee,USA,MPI Property Management,,property_management,"6700 W Fairview Ave, Milwaukee, WI",14149332700,1,,,High,,,,overture:0aaed369-7cac-4aad-975b-9919148dfc7f,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,https://www.mpiwi.com/,mpi.property.management.wi@gmail.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=0aaed369-7cac-4aad-975b-9919148dfc7f,
8109,A,88,Περιφέρεια Ιονίων Νήσων,Greece,Mr & Mrs Grey luxury private villas,,hotel,"EO Zakinthou Keriou, Περιφέρεια Ιονίων Νήσων",306973850624,1,,,High,,,,overture:bc31ea0c-83ea-47d4-ae40-dfc9e606e115,2026-08-15,New,,https://www.mrandmrsgreyvillas.com/,mrandmrsgreyvillas75@gmail.com,,https://www.instagram.com/mr.and.mrs.grey.villas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=bc31ea0c-83ea-47d4-ae40-dfc9e606e115,
8110,A,88,Περιφέρεια Νοτίου Αιγαίου,Greece,Mr and Mrs White Tinos Boutique Resort,,hotel,"Mrs White, Mr &, Περιφέρεια Νοτίου Αιγαίου",302283029057,1,,,High,,,,overture:f2549790-6598-49b2-835b-33c631b2f817,2026-08-15,New,,http://www.mrandmrswhitetinos.com/,info@mrandmrswhitetinos.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=f2549790-6598-49b2-835b-33c631b2f817,
8111,B,70,Walnut Creek,USA,MSB Property Management,,property_management,"1910 Olympic Blvd, Walnut Creek, CA",15106493380,1,,,High,,,,overture:3d4d0782-f18b-4ce2-aa58-e6f9a15b519f,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://msbmanagement.com/,nikbhachu.msb@gmail.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=3d4d0782-f18b-4ce2-aa58-e6f9a15b519f,
8112,B,70,Buckeye,USA,Main Street Property Management,,property_management,"21069 W Main St, Buckeye, AZ",16239804200,1,,,High,,,,overture:7ef3e1fd-6f6c-476a-99b2-a99e76beff88,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,https://mspmllc.com/,devpel@mspmllc.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=7ef3e1fd-6f6c-476a-99b2-a99e76beff88,
8113,B,70,Shelby,USA,Mt. La Crosse Ski & Snowboard,,ski_resort,"W5549 Old Town Hall Rd, Shelby, WI",16087880044,1,,,High,,,,overture:77e42bc2-f807-486b-8808-074acc24c81d,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mtlacrosse.com/,info@mtlacrosse.com,,https://www.instagram.com/mtlacrosse/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=77e42bc2-f807-486b-8808-074acc24c81d,
8114,A,91,La Porte,USA,MTM Premier Property Management Services,,holiday_rental_home,"418 Perry St, La Porte, IN",12192462642,1,,,High,,,,overture:e357f805-20dd-4ed0-b69a-61d269bc83e5,2026-08-15,New,,http://www.mtmpremier.com/,mtmpremier@gmail.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=e357f805-20dd-4ed0-b69a-61d269bc83e5,
8115,B,70,Lodi,USA,MT Property Management,,property_management,"4 N School St, Lodi, CA",12092101704,1,,,High,,,,overture:2e6e99f1-b3fe-4a74-bb3a-798d0621c1e0,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mtpropertymanagement.co/,jrmproperties@gmail.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=2e6e99f1-b3fe-4a74-bb3a-798d0621c1e0,
8116,A,88,Duluth,USA,Mountain Villas,,resort,"9525 W Skyline Pkwy, Duluth, MN",12186245784,1,,,High,,,,overture:a1d47483-a576-4c7f-b678-8b9b3601ee71,2026-08-15,New,,http://www.mtvillas.com/,spiritmountainvillas@gmail.com,,https://www.instagram.com/mtvillas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=a1d47483-a576-4c7f-b678-8b9b3601ee71,
8117,A,91,Whitby,United Kingdom,"Mulgrave House, Holiday Home, Whitby",,holiday_rental_home,"31 Mulgrave Road, Whitby, ENG",447578902477,1,,,High,,,,overture:5e6628b3-492a-4e81-bd47-59094430511a,2026-08-15,New,,https://www.mulgravehousewhitby.co.uk/,mulgraveluxury@hotmail.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=5e6628b3-492a-4e81-bd47-59094430511a,
8118,A,91,Swansea,United Kingdom,Mumbles holiday homes,,hotel,"484 Mumbles Road, Swansea, WLS",447776464869,1,,,High,,,,overture:1230ed9a-435c-4b87-80b7-f0c7b48eb375,2026-08-15,New,,http://www.mumblesholidayhomes.co.uk/,enquiries@mumblesholidayhomes.co.uk,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=1230ed9a-435c-4b87-80b7-f0c7b48eb375,
8119,A,88,Παξοί,Greece,Muscalas Villas - Paxos Seaside Luxury Villas,,hotel,"Monodendri, Παξοί",306971894822,1,,,High,,,,overture:1d3c3ad0-82d3-4875-bee9-3590910868af,2026-08-15,New,,http://muscalasvillaspaxos.com/,info@muscalasvillaspaxos.com,,https://www.instagram.com/villasmuscalas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=1d3c3ad0-82d3-4875-bee9-3590910868af,
8120,A,88,Foinikoús,Greece,Muses Villas Finikounda,,resort,"Φοινικούντα, Μεσσηνία, Foinikoús",306944507384,1,,,High,,,,overture:d19e0eb5-b593-48e8-9bf3-01d80529c760,2026-08-15,New,,http://www.muses-finikounda.gr/,musesvillas@gmail.com,,https://www.instagram.com/musesvillas_finikounda/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=d19e0eb5-b593-48e8-9bf3-01d80529c760,
8121,A,88,Αποκεντρωμένη Διοίκηση Αιγαίου,Greece,Muses of Art Villas,,hotel,"Eparchiaki odos, Αποκεντρωμένη Διοίκηση Αιγαίου",306939608700,1,,,High,,,,overture:f318d136-9b16-4755-937f-625ecba7b369,2026-08-15,New,,https://musesofart-villas.gr/,musesofart.villas@gmail.com,,https://www.instagram.com/muses_of_art_villas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=f318d136-9b16-4755-937f-625ecba7b369,
8122,B,70,Grass Valley,USA,Mountain Valley Property Management,,property_management,"404 S Auburn St, Grass Valley, CA",15302721631,1,,,High,,,,overture:3b2aa147-1895-46b9-8692-e0b94202e320,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://mvalleypm.com/,info@mvalleypm.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=3b2aa147-1895-46b9-8692-e0b94202e320,
8123,B,70,Oakdale,USA,MVP Property Management,,property_management,"132 N 3rd Ave, Oakdale, CA",12092223272,1,,,High,,,,overture:2ff72086-a0c8-4def-b86e-da902465fa71,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.MVPrents.com/,info@mvprents.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=2ff72086-a0c8-4def-b86e-da902465fa71,
8124,B,70,Castle Rock,USA,Mycasa Real Estate and Property Management,,real_estate_service,"482 Silbrico Way, Castle Rock, CO",17202366665,1,,,High,,,,overture:f530d631-75bc-4893-8d93-a742d7273c78,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mycasa.com/,justin@mycasa.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=f530d631-75bc-4893-8d93-a742d7273c78,
8125,B,70,Charlotte,USA,"Charlotte Property Management and Rental Services, LLC",,property_management,"9010 Glenwater Drive, Charlotte, NC",7045931102,1,,,High,,,,overture:cab6494b-8b47-4a32-94b9-02e50f682a67,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,https://www.mycharlottehome.com,ryanhollins@mycharlottehome.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=cab6494b-8b47-4a32-94b9-02e50f682a67,
8126,B,70,Carol Stream,USA,Concierge Property Management,,property_management,"762 Hickory Ln, Carol Stream, IL",8478759946,1,,,High,,,,overture:9c6eae0e-0c57-443d-997c-62e6ccca1cb7,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.myconciergepm.com,slasky@myconciergepm.com,,https://www.instagram.com/myconciergepm/,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=9c6eae0e-0c57-443d-997c-62e6ccca1cb7,
8127,A,88,Μύκονος,Greece,Myconian Collection Hotels & Resorts,,hotel,"Mykonos, Μύκονος",302289076000,1,,,High,,,,overture:fbe6b8f4-5646-498b-a9ee-a685cd66b36d,2026-08-15,New,,http://www.myconiancollection.gr/,villas@myconiancollection.gr,,https://www.instagram.com/myconiancollectionhotels/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=fbe6b8f4-5646-498b-a9ee-a685cd66b36d,
8128,A,91,Mauston,USA,Eagle Bluff Estate Vacation Rental,,cabin,"N6054 County Road HH, Mauston, WI",17085333370,1,,,High,,,,overture:0cb4f9e8-350c-4b6d-8dcf-41e74488081c,2026-08-15,New,,https://www.myfavoritehomeawayfromhome.com/eagle-bluff-estate.html,eaglebluff6054@gmail.com,,https://www.instagram.com/myfavhomeawayfromhome/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=0cb4f9e8-350c-4b6d-8dcf-41e74488081c,
8129,A,88,Μύκονος,Greece,Mykonos Dream Villas,,hotel,Μύκονος,306977220631,1,,,High,,,,overture:b72240e5-dcfc-4a42-a6b2-60493bb41526,2026-08-15,New,,http://www.mykonianvilla.com/,info@mykonianvilla.com,,https://www.instagram.com/mykonian_villa/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=b72240e5-dcfc-4a42-a6b2-60493bb41526,
8130,A,88,Μύκονος,Greece,Mykonos Chora Residences,,hotel,Μύκονος,302289027778,1,,,High,,,,overture:ddc529e2-8f26-4eb0-8312-461dce35243c,2026-08-15,New,,http://mykonoschorapartments.gr/,info@mykonoschorapartments.gr,,https://www.instagram.com/mykonoschoraresidences/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=ddc529e2-8f26-4eb0-8312-461dce35243c,
8131,A,91,Μύκονος,Greece,Villas Kappas | Rent a Luxury Villa in Mykonos Greece,,hotel,"Άγιος Σώστης, Μύκονος",,1,,,High,,,,overture:5a569b8e-7a37-44f2-ac13-709bdec561c7,2026-08-15,New,,http://www.mykonosgreeceholidays.com/,alexkappas@gmail.com,,https://www.instagram.com/mykonosgreeceholidays/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=5a569b8e-7a37-44f2-ac13-709bdec561c7,
8132,A,88,Περιφέρεια Νοτίου Αιγαίου,Greece,Mykonos No5 Suites & Villas,,hotel,"Kanalia, Περιφέρεια Νοτίου Αιγαίου",302289024986,1,,,High,,,,overture:43eb74f1-f36c-4ecb-8568-eab7489f76bc,2026-08-15,New,,http://www.mykonosnumberfive.com/,info@mykonosnumberfive.com,,https://www.instagram.com/mykonos_no5/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=43eb74f1-f36c-4ecb-8568-eab7489f76bc,
8133,A,88,Μελιτειέοι,Greece,My Luxury Corfu Villas,,hotel,"Agia Pelagia, Μελιτειέοι",,1,,,High,,,,overture:3dff5747-eb25-4d16-8a58-e35059ccf232,2026-08-15,New,,https://www.myluxurycorfuvillas.com/,contact@myluxurycorfuvillas.com,,https://www.instagram.com/myluxurycorfuvillas/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=3dff5747-eb25-4d16-8a58-e35059ccf232,
8134,A,91,Περιφερειακή Ενότητα Καρπάθου-Ηρωικής Νήσου Κάσου,Greece,Myrthea Luxury Villas,,holiday_rental_home,Περιφερειακή Ενότητα Καρπάθου-Ηρωικής Νήσου Κάσου,306974395507,1,,,High,,,,overture:4cdfedb8-7c5b-4cef-8a37-2ddbbee03c49,2026-08-15,New,,http://www.myrthea-villas.gr/,info@myrthea-villas.gr,,https://www.instagram.com/akusuites/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=4cdfedb8-7c5b-4cef-8a37-2ddbbee03c49,
8135,A,88,Myrtle Beach,USA,Myrtle Beach SC,,hotel,"5308 N Ocean Blvd, Myrtle Beach, SC",,1,,,High,,,,overture:9318f580-8bc6-4c91-91ca-33f56fda2786,2026-08-15,New,,https://www.myrtlebeachvacationrentals.com/rental/house/2196?User,sherry479@outlook.com,,https://www.instagram.com/mbvacation/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=9318f580-8bc6-4c91-91ca-33f56fda2786,
8136,A,91,North Myrtle Beach,USA,Myrtle Palms Vacation Rentals,,holiday_rental_home,"907 45th Ave S, North Myrtle Beach, SC",18432730394,1,,,High,,,,overture:6184f942-9073-4014-9605-3e8c75e271a7,2026-08-15,New,,http://www.myrtlepalmsvacationrentals.com/,richjacoby@me.com,,https://www.instagram.com/myrtlepalmsvacationrentals/,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=6184f942-9073-4014-9605-3e8c75e271a7,
8137,B,70,Columbia,USA,Success Realty and Property Management,,property_management,"Elm Abode Terrace, Columbia, SC",18034003300,1,,,High,,,,overture:e50f5fad-3f72-4627-86c2-3abdf9ca8dd6,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.mysuccessstartshere.com/,oursuccessstartshere@gmail.com,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=e50f5fad-3f72-4627-86c2-3abdf9ca8dd6,
8138,A,91,Hazelhurst,USA,MY T Pine Acres Cabin Rentals,,cabin,"Rr Hazelhurst 54531 United S, Hazelhurst, WI",14143132385,1,,,High,,,,overture:ba5429af-ff2e-4286-8604-4a19f3eb33f4,2026-08-15,New,,https://mytpineacres.com/,mytpine@hotmail.com,,,,,,,,,,High,Verified,https://explore.overturemaps.org/#id=ba5429af-ff2e-4286-8604-4a19f3eb33f4,
8139,B,70,Naas,United Kingdom,Naas Property Management,,property_management,"2 Corban's Lane, Naas",35345894891,1,,,High,,,,overture:f1d222a2-66ba-41d7-8f68-2a5f6e300348,2026-08-15,New,Recall-first: plausible adjacent hospitality/STR buyer retained.,http://www.naaspm.ie/,info@naaspm.ie,,,,,,,,,,Medium,Recall-first,https://explore.overturemaps.org/#id=f1d222a2-66ba-41d7-8f68-2a5f6e300348,
