8268	B	70	Denver	USA	Booker PM - Run Property Management on One OS		internet_marketing_service	201 Milwaukee St, Denver, CO	+17206057140	1			High				overture:1ee7981e-95b5-4b17-89a3-48daee1b60a9	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://ownerbooker.com/	hello@ownerbooker.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=1ee7981e-95b5-4b17-89a3-48daee1b60a9		domain:ownerbooker.com	17206057140	ownerbooker.com	booker pm run property management on one os	Denver	USA	Booker PM - Run Property Management on One OS	8268
8269	B	70	South-West Oxford	USA	Oxford Property Management		landscaping	243650 Airport Rd, South-West Oxford, ON	+15198770101	1			High				overture:917274ca-0724-4fae-8922-d976b4129022	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.oxfordproperty.ca/index.html	info@oxfordproperty.ca									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=917274ca-0724-4fae-8922-d976b4129022		domain:oxfordproperty.ca	15198770101	oxfordproperty.ca	oxford property management	South-West Oxford	USA	Oxford Property Management	8269
8270	A	88	Fethiye	Greece	Oyster Residences		hotel	Ölüdeniz Mahallesi, Denizpark Cd. No:5/b, Fethiye	+902526170765	1			High				overture:a0bcc31e-e011-4e48-aadd-591ffd21746f	2026-08-15	New		https://www.oysterresidences.com/	info@oysterresidences.com		https://www.instagram.com/oysterresidences/							Email	High	Verified	https://explore.overturemaps.org/#id=a0bcc31e-e011-4e48-aadd-591ffd21746f		domain:oysterresidences.com	902526170765	oysterresidences.com	oyster residences	Fethiye	Greece	Oyster Residences	8270
8271	B	70	Saukville	USA	P2 Property Management		property_management	Saukville, WI	+12623777259	1			High				overture:6480c197-c963-4af4-8c64-1973e95783ed	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://WWW.P2PROPERTYMANAGEMENT.COM/	officem@p2propertymanagement.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=6480c197-c963-4af4-8c64-1973e95783ed		domain:p2propertymanagement.com	12623777259	p2propertymanagement.com	p2 property management	Saukville	USA	P2 Property Management	8271
8272	B	70	Iowa City	USA	Pace Property Management		property_management	1321 Sunset St, Iowa City, IA	+13194818848	1			High				overture:e52e93ff-46d5-4dbe-ad7b-0b302c99df36	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.pacemgmt.com/	admin@pacemgmt.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=e52e93ff-46d5-4dbe-ad7b-0b302c99df36		domain:pacemgmt.com	13194818848	pacemgmt.com	pace property management	Iowa City	USA	Pace Property Management	8272
8273	B	70	Pacific Grove	USA	Pacific Grove Property Management		property_management	650 Lighthouse Ave, Pacific Grove, CA	+18316584005	1			High				overture:ed5150ed-483f-4554-85bf-59d93d841c7a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.pacificgroverentals.com	info@pacificgroverentals.com		https://www.instagram.com/pacificgrovepropertymanagement/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=ed5150ed-483f-4554-85bf-59d93d841c7a		domain:pacificgroverentals.com	18316584005	pacificgroverentals.com	pacific grove property management	Pacific Grove	USA	Pacific Grove Property Management	8273
8274	A	91	Marysvale	USA	Pauite Trail King Vacation Rental		rv_park	900 W Center St, Marysvale, UT	+19517757177	1			High				overture:3446b68a-f3ba-4a51-9bd6-b4a14cad2e73	2026-08-15	New		https://paiutetrailking.com/	dg.rzr.ut@gmail.com									Email	High	Verified	https://explore.overturemaps.org/#id=3446b68a-f3ba-4a51-9bd6-b4a14cad2e73		domain:paiutetrailking.com	19517757177	paiutetrailking.com	pauite trail king vacation rental	Marysvale	USA	Pauite Trail King Vacation Rental	8274
8275	B	70	Raleigh	USA	Dawn Asset & Property Management		property_management	1053 E Whitaker Mill Rd, Raleigh, NC	+19195512229	1			High				overture:890a8e10-712d-414c-97e6-7147b07207e7	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://Www.pakrealtync.com/	letsgo@pakrealtync.com		https://www.instagram.com/pakrealtync/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=890a8e10-712d-414c-97e6-7147b07207e7		domain:pakrealtync.com	19195512229	pakrealtync.com	dawn asset property management	Raleigh	USA	Dawn Asset & Property Management	8275
8276	A	88	Δήμος Πάρου	Greece	Paktia Villas		hotel	Δήμος Πάρου	+306973241769	1			High				overture:602991b7-3bc4-4953-af8f-d6c2e2c390b2	2026-08-15	New		https://paktiavillas.com/	paktiavillas@gmail.com		https://www.instagram.com/paktiavillas/							Email	High	Verified	https://explore.overturemaps.org/#id=602991b7-3bc4-4953-af8f-d6c2e2c390b2		domain:paktiavillas.com	306973241769	paktiavillas.com	paktia villas	Δήμος Πάρου	Greece	Paktia Villas	8276
8277	A	88	Kíthira	Greece	Palaeopoli Villas		hotel	Kάμπος Παλαιόπολης, Kíthira	+306938383642	1			High				overture:bd42a17b-93ab-41d2-9032-b849742273a4	2026-08-15	New		http://www.PalaeopoliVillas.com/	palaeopolivillas@gmail.com									Email	High	Verified	https://explore.overturemaps.org/#id=bd42a17b-93ab-41d2-9032-b849742273a4		domain:palaeopolivillas.com	306938383642	palaeopolivillas.com	palaeopoli villas	Kíthira	Greece	Palaeopoli Villas	8277
8278	A	88	Κοινότητα Παλαικάστρου	Greece	Cavo Plako Villas		hotel	Κοινότητα Παλαικάστρου	+306945558879	1			High				overture:84b867ee-c3fc-485a-ae35-5dd2fc97bb26	2026-08-15	New		http://www.palaikastro-cavoplako.gr/	info@palaikastro-cavoplako.gr									Email	High	Verified	https://explore.overturemaps.org/#id=84b867ee-c3fc-485a-ae35-5dd2fc97bb26		domain:palaikastro-cavoplako.gr	306945558879	palaikastro-cavoplako.gr	cavo plako villas	Κοινότητα Παλαικάστρου	Greece	Cavo Plako Villas	8278
8279	A	88	Λευκτρο	Greece	Palataki Villas		hotel	Λευκτρο	+302721073540	1			High				overture:a663e243-d158-452d-b7de-42604aefabfa	2026-08-15	New		http://www.palataki.eu/	info@palataki.eu		https://www.instagram.com/palatakivillas/							Email	Medium	Verified	https://explore.overturemaps.org/#id=a663e243-d158-452d-b7de-42604aefabfa		domain:palataki.eu	302721073540	palataki.eu	palataki villas	Λευκτρο	Greece	Palataki Villas	8279
8280	B	70	Platteville	USA	Washington Place, Westridge, and Woodland Apartments - Palisade Properties		property_management	250 Washington St, Platteville, WI	+16083486200	1			High				overture:aee89dbe-3365-4333-becd-a7932a211838	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.palisadeproperty.com/	lynnh@palisadeproperty.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=aee89dbe-3365-4333-becd-a7932a211838		domain:palisadeproperty.com	16083486200	palisadeproperty.com	washington place westridge and woodland apartments palisade properties	Platteville	USA	Washington Place, Westridge, and Woodland Apartments - Palisade Properties	8280
8281	B	70	Ferndale	USA	Palladium Property Management		property_management	1701 E 9 Mile Rd, Ferndale, MI	+15865312729	1			High				overture:921721eb-973c-44a4-b50c-c857997272cd	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.palladiumpropertymgt.com/	palladiumcustomerservice@gmail.com		https://www.instagram.com/palladiumpropertymgt/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=921721eb-973c-44a4-b50c-c857997272cd		domain:palladiumpropertymgt.com	15865312729	palladiumpropertymgt.com	palladium property management	Ferndale	USA	Palladium Property Management	8281
8282	A	88	Θήρα	Greece	Palmariva Villas Santorini		hotel	847 00 Σαντορίνη (ή Φηρά),πάροδος Δεκιγάλα, Φηρά(απέναντι από το ταχυδρομείο) Σαντορίνη Κυκλάδων, Θήρα	+302286021866	1			High				overture:a70aed00-a873-4f5b-806f-74814035604d	2026-08-15	New		http://palmariva-villas.gr/	info@palmariva-villas.gr		https://www.instagram.com/palmariva_villas_santorini/							Email	High	Verified	https://explore.overturemaps.org/#id=a70aed00-a873-4f5b-806f-74814035604d		domain:palmariva-villas.gr	302286021866	palmariva-villas.gr	palmariva villas santorini	Θήρα	Greece	Palmariva Villas Santorini	8282
8283	A	91	Newquay	United Kingdom	Palmside No77 , Cornish Holiday Home to rent		holiday_rental_home	Trevella Park, No77 Hillside ,Crantock,, Newquay, ENG		1			High				overture:ee98986f-9df0-4358-a98b-b46cb91bde74	2026-08-15	New		http://www.palmsideviewno77.co.uk/	stayno77@gmail.com									Email	High	Verified	https://explore.overturemaps.org/#id=ee98986f-9df0-4358-a98b-b46cb91bde74		domain:palmsideviewno77.co.uk		palmsideviewno77.co.uk	palmside no77 cornish holiday home to rent	Newquay	United Kingdom	Palmside No77 , Cornish Holiday Home to rent	8283
8284	A	91	Чепеларе	Greece	Pamporovo Ski Resort		ski_resort	Чепеларе	+35970017702	1			High				overture:d3c608c6-f8fe-4137-8943-e529513a89c3	2026-08-15	New		http://pamporovo.me/	marketing@pamporovo.me									Email	High	Verified	https://explore.overturemaps.org/#id=d3c608c6-f8fe-4137-8943-e529513a89c3		domain:pamporovo.me	35970017702	pamporovo.me	pamporovo ski resort	Чепеларе	Greece	Pamporovo Ski Resort	8284
8285	A	88	Θήρα	Greece	Pancratium Villas and Suites		hotel	Akrotiri, Θήρα	+306947731988	1			High				overture:c19aefd7-9b15-42e5-8c2f-cc63d3d4c466	2026-08-15	New		https://pancratium-santorini.com/	mar.baika@gmail.com		https://www.instagram.com/pancratium_villas/							Email	High	Verified	https://explore.overturemaps.org/#id=c19aefd7-9b15-42e5-8c2f-cc63d3d4c466		domain:pancratium-santorini.com	306947731988	pancratium-santorini.com	pancratium villas and suites	Θήρα	Greece	Pancratium Villas and Suites	8285
8286	A	88	Κοινότητα Λιμένος Χερσονήσου	Greece	Pandora Villas		hotel	Κοινότητα Λιμένος Χερσονήσου	+306979653696	1			High				overture:8c5e03ab-6229-45b5-9c8d-51718bde2afb	2026-08-15	New		http://www.pandoravillas.com/	gk@pandoravillas.com									Email	High	Verified	https://explore.overturemaps.org/#id=8c5e03ab-6229-45b5-9c8d-51718bde2afb		domain:pandoravillas.com	306979653696	pandoravillas.com	pandora villas	Κοινότητα Λιμένος Χερσονήσου	Greece	Pandora Villas	8286
8287	A	88	Αργοστόλι	Greece	Pangea Luxury Villas		hotel	Trapezaki Village, Σολωμού Γεωργίου 3, Αργοστόλι	+306944583491	1			High				overture:fda01827-922b-44a6-8b68-8c0292e08c21	2026-08-15	New		http://www.pangeavillas.com/	info@pangeavillas.com		https://www.instagram.com/pangeavillas/							Email	High	Verified	https://explore.overturemaps.org/#id=fda01827-922b-44a6-8b68-8c0292e08c21		domain:pangeavillas.com	306944583491	pangeavillas.com	pangea luxury villas	Αργοστόλι	Greece	Pangea Luxury Villas	8287
8288	A	88	Περιφέρεια Ιονίων Νήσων	Greece	Panorama Villas		hotel	Drimonas Thesi Stayros, Περιφέρεια Ιονίων Νήσων	+306981097338	1			High				overture:bb50618c-1356-427e-8e08-f77cd9c9d39d	2026-08-15	New		http://www.panorama-villas.gr/	info@panorama-villas.gr									Email	High	Verified	https://explore.overturemaps.org/#id=bb50618c-1356-427e-8e08-f77cd9c9d39d		domain:panorama-villas.gr	306981097338	panorama-villas.gr	panorama villas	Περιφέρεια Ιονίων Νήσων	Greece	Panorama Villas	8288
8289	A	91	Λιτόχωρο	Greece	Panorama Loft - Holiday home in Litochoro, Pieria, Greece - panoramic view - Premium quality stay		holiday_rental_home	Iona Dragoumi 21, Λιτόχωρο	+306973993390	1			High				overture:35d59c70-78a0-4e75-8c0d-322525eee3b9	2026-08-15	New		https://panoramaloft.gr/	thepanoramaloft@gmail.com									Email	High	Verified	https://explore.overturemaps.org/#id=35d59c70-78a0-4e75-8c0d-322525eee3b9		domain:panoramaloft.gr	306973993390	panoramaloft.gr	panorama loft holiday home in litochoro pieria greece panoramic view premium quality stay	Λιτόχωρο	Greece	Panorama Loft - Holiday home in Litochoro, Pieria, Greece - panoramic view - Premium quality stay	8289
8290	A	88	Lefkás	Greece	Luxury Villas Pantheon and Danae		hotel	24° of km Provincial road Lefkada - Vasiliki, Lefkás	+306977640779	1			High				overture:db03791a-b0c8-47b8-8f68-39885a0b2b02	2026-08-15	New		http://www.pantheon-danae.gr/	info@pantheon-danae.gr									Email	High	Verified	https://explore.overturemaps.org/#id=db03791a-b0c8-47b8-8f68-39885a0b2b02		domain:pantheon-danae.gr	306977640779	pantheon-danae.gr	luxury villas pantheon and danae	Lefkás	Greece	Luxury Villas Pantheon and Danae	8290
8291	A	88	Χερσόνησος	Greece	Paradise Island Villas		hotel	Anissaras, Hersonissos, Χερσόνησος	+302897022893	1			High				overture:f84ce4be-4d7f-457d-8627-030736ae44f7	2026-08-15	New		http://www.paradiseislandvillas.gr/	info@paradiseislandvillas.gr		https://www.instagram.com/paradiseislandvillas/							Email	High	Verified	https://explore.overturemaps.org/#id=f84ce4be-4d7f-457d-8627-030736ae44f7		domain:paradiseislandvillas.gr	302897022893	paradiseislandvillas.gr	paradise island villas	Χερσόνησος	Greece	Paradise Island Villas	8291
8292	A	88	Kaş	Greece	Paradise Villas - Kalkan		hotel	Kördere Sokak 9, Kaş	+905305218900	1			High				overture:3fae7afe-0d00-4b5b-b628-34166f20ffdf	2026-08-15	New		http://www.paradisevillaskalkan.co.uk/	info@paradisevillaskalkan.co.uk		https://www.instagram.com/paradisekalkan/							Email	High	Verified	https://explore.overturemaps.org/#id=3fae7afe-0d00-4b5b-b628-34166f20ffdf		domain:paradisevillaskalkan.co.uk	905305218900	paradisevillaskalkan.co.uk	paradise villas kalkan	Kaş	Greece	Paradise Villas - Kalkan	8292
8293	A	88	Αλυκές	Greece	Paradisso Luxury Villas		hotel	ΖΑΚΥΝΘΟΣ, Αλυκές	+302695062614	1			High				overture:d4d8dec2-788f-4575-8488-fe26d04c8161	2026-08-15	New		http://www.paradisso-villas.com/	info@paradisso-villas.com		https://www.instagram.com/paradissovillaszakynthos/							Email	High	Verified	https://explore.overturemaps.org/#id=d4d8dec2-788f-4575-8488-fe26d04c8161		domain:paradisso-villas.com	302695062614	paradisso-villas.com	paradisso luxury villas	Αλυκές	Greece	Paradisso Luxury Villas	8293
8294	B	70	Chatham-Kent	USA	Paragon Property Management and Maintenance		property_management	41 4th St, Chatham-Kent, ON	+15193515551	1			High				overture:4274a4a3-7fbd-44f8-a41d-524bcf9bdb85	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.paragonproperty.ca/	info@paragonproperty.ca		https://www.instagram.com/paragonpropertymgt/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=4274a4a3-7fbd-44f8-a41d-524bcf9bdb85		domain:paragonproperty.ca	15193515551	paragonproperty.ca	paragon property management and maintenance	Chatham-Kent	USA	Paragon Property Management and Maintenance	8294
8295	A	88	Μελιτειέοι	Greece	Paramonas Villas		hotel	Paramonas Corfu, Μελιτειέοι	+306909480509	1			High				overture:9f5d0a11-6139-4de9-9629-3573e3b32728	2026-08-15	New		http://www.paramonasvillas.gr/	info@paramonasvillas.gr		https://www.instagram.com/paramonas_villas/							Email	High	Verified	https://explore.overturemaps.org/#id=9f5d0a11-6139-4de9-9629-3573e3b32728		domain:paramonasvillas.gr	306909480509	paramonasvillas.gr	paramonas villas	Μελιτειέοι	Greece	Paramonas Villas	8295
8296	A	88	Πάργα	Greece	Elite Luxury Villas		hotel	Πάργα	+306934626444	1			High				overture:b0e0f6e8-088c-4834-9a13-2b8de671003c	2026-08-15	New		https://www.pargaelite.com/	info@pargaelite.com		https://www.instagram.com/elite_luxury_villas/							Email	High	Verified	https://explore.overturemaps.org/#id=b0e0f6e8-088c-4834-9a13-2b8de671003c		domain:pargaelite.com	306934626444	pargaelite.com	elite luxury villas	Πάργα	Greece	Elite Luxury Villas	8296
8297	A	88	Párga	Greece	Parga Villas Collection		holiday_rental_home	Agia Kyriaki, Párga	+306937339988	1			High				overture:7f4c5dc4-8d6e-4e58-9920-8600195a5d17	2026-08-15	New		http://pargavillascollection.com/	info@pargavillascollection.com		https://www.instagram.com/pargavillascollection/							Email	High	Verified	https://explore.overturemaps.org/#id=7f4c5dc4-8d6e-4e58-9920-8600195a5d17		domain:pargavillascollection.com	306937339988	pargavillascollection.com	parga villas collection	Párga	Greece	Parga Villas Collection	8297
8298	B	70	Chapel Hill	USA	Belk Realty Property Management		property_management	101 Cosgrove Ave, Chapel Hill, NC	+19197306458	1			High				overture:b040d423-630f-4730-be98-8482a02dd52b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.park-properties.com/	info@park-properties.com		https://www.instagram.com/parkrealestatemanagement/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=b040d423-630f-4730-be98-8482a02dd52b		domain:park-properties.com	19197306458	park-properties.com	belk realty property management	Chapel Hill	USA	Belk Realty Property Management	8298
8299	B	70	Fairplay	USA	Park Property Management		property_management	295 5th St, Fairplay, CO	+17198362305	1			High				overture:774c7a1f-1d2d-44bf-a535-97890179a4c6	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.parkcountyrentals.com	parkpmco@gmail.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=774c7a1f-1d2d-44bf-a535-97890179a4c6		domain:parkcountyrentals.com	17198362305	parkcountyrentals.com	park property management	Fairplay	USA	Park Property Management	8299
8300	A	91	Northallerton	United Kingdom	Parklands Holiday Homes		rv_park	Yafforth Road, Northallerton, ENG	+441609779140	1			High				overture:40a26436-7d15-4a5e-9b50-8d28c8736230	2026-08-15	New		https://parklandscaravanpark.co.uk/holiday-lodges/	bucklandleisureltd@gmail.com									Email	Medium	Verified	https://explore.overturemaps.org/#id=40a26436-7d15-4a5e-9b50-8d28c8736230		domain:parklandscaravanpark.co.uk	441609779140	parklandscaravanpark.co.uk	parklands holiday homes	Northallerton	United Kingdom	Parklands Holiday Homes	8300
8301	B	70	Statesville	USA	Parks Deter Property Management Services, Inc		property_management	1706 Davie Ave, Statesville, NC	+17048710998	1			High				overture:78041313-6584-4866-bdfa-cdb1b39d0901	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.parksdeter.com/	gene@parksdeter.com		https://www.instagram.com/hendersonproperties/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=78041313-6584-4866-bdfa-cdb1b39d0901		domain:parksdeter.com	17048710998	parksdeter.com	parks deter property management services inc	Statesville	USA	Parks Deter Property Management Services, Inc	8301
8302	B	70	Brentwood	USA	Parks Property Management		property_management	845 Vernazze Ct, Brentwood, CA	+19255008030	1			High				overture:617d5bff-b704-49c3-8198-b91156473bc2	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ParksPropertyManagement.com/	hello@parkspropertymanagement.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=617d5bff-b704-49c3-8198-b91156473bc2		domain:parkspropertymanagement.com	19255008030	parkspropertymanagement.com	parks property management	Brentwood	USA	Parks Property Management	8302
8303	A	91	Páros	Greece	Paros Holiday Rentals		holiday_rental_home	Sotires, Páros	+306949105966	1			High				overture:87267467-66ad-4857-a1c5-ed806a54a362	2026-08-15	New		http://www.parosholidayrentals.com/	parosholidayrentals@gmail.com		https://www.instagram.com/yourparosholiday/							Email	High	Verified	https://explore.overturemaps.org/#id=87267467-66ad-4857-a1c5-ed806a54a362		domain:parosholidayrentals.com	306949105966	parosholidayrentals.com	paros holiday rentals	Páros	Greece	Paros Holiday Rentals	8303
8304	B	70	Mt Pleasant	USA	Partlo Property Management		property_management	306 E Broadway St, Mt Pleasant, MI	+19897799886	1			High				overture:b9937195-ae26-4a09-bf8c-6cbb82e933d1	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.partloproperty.com/	info@partloproperty.com		https://www.instagram.com/rentppm/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=b9937195-ae26-4a09-bf8c-6cbb82e933d1		domain:partloproperty.com	19897799886	partloproperty.com	partlo property management	Mt Pleasant	USA	Partlo Property Management	8304
8305	A	88	Ζάκυνθος	Greece	Parys Villas & Apartments		hotel	Akrotiri, Ζάκυνθος	+306946321607	1			High				overture:f7f194e6-864c-4df1-9bf9-08bc80cf5c76	2026-08-15	New		http://www.parysvillas.gr/	info@parysvillas.gr									Email	High	Verified	https://explore.overturemaps.org/#id=f7f194e6-864c-4df1-9bf9-08bc80cf5c76		domain:parysvillas.gr	306946321607	parysvillas.gr	parys villas apartments	Ζάκυνθος	Greece	Parys Villas & Apartments	8305
8306	A	88	Οία	Greece	Passion Blue Villas		hotel	Οία	+302286071582	1			High				overture:daad0847-e574-4d39-aa5e-97173aac512c	2026-08-15	New		http://www.passionbluevillas.com/en	info@passionbluevillas.com									Email	High	Verified	https://explore.overturemaps.org/#id=daad0847-e574-4d39-aa5e-97173aac512c		domain:passionbluevillas.com	302286071582	passionbluevillas.com	passion blue villas	Οία	Greece	Passion Blue Villas	8306
8307	B	70	Scottsdale	USA	Patriot Property Management		property_management	14201 N Hayden Rd, Scottsdale, AZ	+16025813658	1			High				overture:16584f11-90ed-4278-87e6-138b52f4a96e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://patpm.com/	info@patpm.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=16584f11-90ed-4278-87e6-138b52f4a96e		domain:patpm.com	16025813658	patpm.com	patriot property management	Scottsdale	USA	Patriot Property Management	8307
8308	A	91	Woodland	USA	Woodland Vacation Rental		cabin	647 Thomaston Hwy, Woodland, GA	+14045419556	1			High				overture:3f1d1521-de84-4111-9593-7868688d317b	2026-08-15	New		http://www.patweb.com/woodland/	woodlandvacationrental@patweb.com									Email	High	Verified	https://explore.overturemaps.org/#id=3f1d1521-de84-4111-9593-7868688d317b		domain:patweb.com	14045419556	patweb.com	woodland vacation rental	Woodland	USA	Woodland Vacation Rental	8308
8309	A	88	Katouna	Greece	Pavezzo Country Retreat		resort	Κατούνα, Katouna	+302645071782	1			High				overture:f4bd32bc-00b8-4bf7-b755-8392c20372aa	2026-08-15	New		http://www.pavezzo.gr/	info@pavezzo.gr									Email	High	Verified	https://explore.overturemaps.org/#id=f4bd32bc-00b8-4bf7-b755-8392c20372aa		domain:pavezzo.gr	302645071782	pavezzo.gr	pavezzo country retreat	Katouna	Greece	Pavezzo Country Retreat	8309
8310	A	91	Pawleys Island	USA	Pawleys Island Peeps Vacation Rental		real_estate_service	609 Doyle Ave, Pawleys Island, SC	+18432227149	1			High				overture:2cbafb7c-276d-4600-8585-5a236f4eec00	2026-08-15	New		https://www.pawleysislandpeeps.com/	tidelandsdave@yahoo.com									Email	High	Verified	https://explore.overturemaps.org/#id=2cbafb7c-276d-4600-8585-5a236f4eec00		domain:pawleysislandpeeps.com	18432227149	pawleysislandpeeps.com	pawleys island peeps vacation rental	Pawleys Island	USA	Pawleys Island Peeps Vacation Rental	8310
8311	A	88	Παξοί	Greece	Paxos Sunrise Villas		hotel	Γάιος Παξοί, Παξοί	+306972845058	1			High				overture:6468f379-92ce-4380-af1f-e7f431fca334	2026-08-15	New		http://paxos-sunrise.com/	contact@paxos-sunrise.com									Email	High	Verified	https://explore.overturemaps.org/#id=6468f379-92ce-4380-af1f-e7f431fca334		domain:paxos-sunrise.com	306972845058	paxos-sunrise.com	paxos sunrise villas	Παξοί	Greece	Paxos Sunrise Villas	8311
8312	A	88	Παξοί	Greece	PaxosBlue Suites and Villas		hotel	Gaios, Παξοί	+306973319114	1			High				overture:3629d929-52da-404e-b8df-bfdeb5fb9222	2026-08-15	New		http://www.paxosblue.com/	paxosblue1@gmail.com		https://www.instagram.com/paxosbluesuitesandvillas/							Email	High	Verified	https://explore.overturemaps.org/#id=3629d929-52da-404e-b8df-bfdeb5fb9222		domain:paxosblue.com	306973319114	paxosblue.com	paxosblue suites and villas	Παξοί	Greece	PaxosBlue Suites and Villas	8312
8313	A	91	Περιφερειακή Ενότητα Κέρκυρας	Greece	ZOE Paxos Holiday Home		holiday_rental_home	Ano Boikatika, Περιφερειακή Ενότητα Κέρκυρας	+306982125258	1			High				overture:43ac1a4a-5174-428b-a76e-b74df5eaacf0	2026-08-15	New		http://www.paxoszoe.com/	info@paxoszoe.com									Email	Medium	Verified	https://explore.overturemaps.org/#id=43ac1a4a-5174-428b-a76e-b74df5eaacf0		domain:paxoszoe.com	306982125258	paxoszoe.com	zoe paxos holiday home	Περιφερειακή Ενότητα Κέρκυρας	Greece	ZOE Paxos Holiday Home	8313
8314	A	91	Manitowish Waters	USA	Manitowish Waters Skiing Skeeters		ski_resort	rest lake park road, Manitowish Waters, WI		1			High				overture:2d7e4284-d830-4343-bb09-c2b854430800	2026-08-15	New		https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=P2PHG5FN9GVPU	mwskiingskeeters@gmail.com									Email	High	Verified	https://explore.overturemaps.org/#id=2d7e4284-d830-4343-bb09-c2b854430800		domain:paypal.com		paypal.com	manitowish waters skiing skeeters	Manitowish Waters	USA	Manitowish Waters Skiing Skeeters	8314
8315	B	70	Payson	USA	Payson Property Management		property_management	814 N Beeline Hwy, Payson, AZ	+19284745276	1			High				overture:8a363217-12aa-4410-9ec3-19c45c98075e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.paysonrentals.com/	office@paysonrentals.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=8a363217-12aa-4410-9ec3-19c45c98075e		domain:paysonrentals.com	19284745276	paysonrentals.com	payson property management	Payson	USA	Payson Property Management	8315
8316	B	70	Salt Lake City	USA	Peaceful Property Management		property_management	222 S Main St, Salt Lake City, UT	+18017176430	1			High				overture:59ae7920-33da-408f-a157-4186eeea3787	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://peacefulpm.com/	info@peacefulpm.com		https://www.instagram.com/peaceful_pm/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=59ae7920-33da-408f-a157-4186eeea3787		domain:peacefulpm.com	18017176430	peacefulpm.com	peaceful property management	Salt Lake City	USA	Peaceful Property Management	8316
8317	B	70	Atlanta	USA	Peach State Property Management Pros		property_management	800 Battery Ave SE, Atlanta, GA	+14047930019	1			High				overture:c2cf0c56-458d-42ba-b124-ad37c9ec8052	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://peachstatepm.com	properties@peachstatepm.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=c2cf0c56-458d-42ba-b124-ad37c9ec8052		domain:peachstatepm.com	14047930019	peachstatepm.com	peach state property management pros	Atlanta	USA	Peach State Property Management Pros	8317
8318	B	70	Breckenridge	USA	Longbranch by Peak Property Management			107 N Harris St, Breckenridge, CO	(970) 453-1724	1			High				overture:395f7c2b-54f1-4d87-94ce-36b98ea2acd3	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.peakproperty.com	info@peakproperty.com		https://www.instagram.com/peakatbreck/							Email	Medium	Recall-first	https://explore.overturemaps.org/#id=395f7c2b-54f1-4d87-94ce-36b98ea2acd3		domain:peakproperty.com	9704531724	peakproperty.com	longbranch by peak property management	Breckenridge	USA	Longbranch by Peak Property Management	8318
8319	B	70	Battle Creek	USA	Pearse Realty- Property Management Division		real_estate_agent	120 Raymond Rd N, Battle Creek, MI	+12699658075	1			High				overture:1aa096fd-697a-4225-a799-8ab40c778fdb	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://pearserealty.com/	rebeccaspenelli@gmail.com									Email	Medium	Recall-first	https://explore.overturemaps.org/#id=1aa096fd-697a-4225-a799-8ab40c778fdb		domain:pearserealty.com	12699658075	pearserealty.com	pearse realty property management division	Battle Creek	USA	Pearse Realty- Property Management Division	8319
