7740	A	88	Κάρπαθος	Greece	ISTIA Luxury Villas		hotel	Pigádia, Κάρπαθος	302245022198	1			High				overture:dc731aaa-3ee4-4622-a3be-abf4ce24bafd	46249	New		http://www.istialuxuryvillas.com/	istia@istialuxuryvillas.com		https://www.instagram.com/istialuxuryvillas/							High	Verified	https://explore.overturemaps.org/#id=dc731aaa-3ee4-4622-a3be-abf4ce24bafd			domain:istialuxuryvillas.com	302245022198	istialuxuryvillas.com	istia luxury villas	Κάρπαθος	Greece	ISTIA Luxury Villas	7740
7741	A	88	Άγιος Νικόλαος	Greece	Istron Collection Villas		hotel	Άγιος Νικόλαος	306972269132	1			High				overture:beb2f59c-22c9-49e9-9e10-92b2b9daca3d	46249	New		http://www.istroncollection.gr/	istroncollection@gmail.com		https://www.instagram.com/istron_collection_villas/							High	Verified	https://explore.overturemaps.org/#id=beb2f59c-22c9-49e9-9e10-92b2b9daca3d			domain:istroncollection.gr	306972269132	istroncollection.gr	istron collection villas	Άγιος Νικόλαος	Greece	Istron Collection Villas	7741
7742	A	88	Greece-Islands-Mainland-Premium::g12of2x2	Greece	Istron Luxury Villas		hotel	Kalo Horio	302841061135	1			High				overture:9e2b0cbb-1fe8-4ced-ab1c-ec6c6504a5c3	46249	New		https://www.istronvillas.com/	info@istronvillas.com		https://www.instagram.com/istronluxuryvillas/							High	Verified	https://explore.overturemaps.org/#id=9e2b0cbb-1fe8-4ced-ab1c-ec6c6504a5c3			domain:istronvillas.com	302841061135	istronvillas.com	istron luxury villas	Greece-Islands-Mainland-Premium::g12of2x2	Greece	Istron Luxury Villas	7742
7743	B	78	Martina Franca	Italy	Itria luxury stays		holiday_rental_home	Strada Paretone Zona I, 194, Martina Franca, 75	393409128582	1			High				overture:1e6669bf-8a84-44eb-b052-e28ee5184e2a	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.itrialuxurystays.com/	itrialuxurystays@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=1e6669bf-8a84-44eb-b052-e28ee5184e2a			domain:itrialuxurystays.com	393409128582	itrialuxurystays.com	itria luxury stays	Martina Franca	Italy	Itria luxury stays	7743
7744	A	91	Αθήνα	Greece	IVY Vacation Rentals		property_management	Αριστείδου 8, Αθήνα	302103238324	1			High				overture:29369ff8-7147-444f-b624-f54bbf66ce08	46249	New		https://ivyvacationrentals.com/	hello@ivyvacationrentals.com		https://www.instagram.com/ivyvacationrentals/							Medium	Verified	https://explore.overturemaps.org/#id=29369ff8-7147-444f-b624-f54bbf66ce08			domain:ivyvacationrentals.com	302103238324	ivyvacationrentals.com	ivy vacation rentals	Αθήνα	Greece	IVY Vacation Rentals	7744
7745	A	91	Padstow	United Kingdom	Ivy's View, Padstow Holiday Rental		hotel	Egerton Road, Padstow, ENG	447500040182	1			High				overture:cf068c4d-a2a9-42a0-bcf3-be8063a33959	46249	New		http://Ivysview.co.uk/	ivysview@aol.com									Medium	Verified	https://explore.overturemaps.org/#id=cf068c4d-a2a9-42a0-bcf3-be8063a33959			domain:ivysview.co.uk	447500040182	ivysview.co.uk	ivy s view padstow holiday rental	Padstow	United Kingdom	Ivy's View, Padstow Holiday Rental	7745
7746	A	88	Kaş	Greece	İslamlar Avlu Villas		hotel	Islamlar/Kaş, Kaş	905327727612	1			High				overture:473d1054-03ea-468c-9a17-3882876fe776	46249	New		http://www.islamlar.com/	islamlaravlu@gmail.com									High	Verified	https://explore.overturemaps.org/#id=473d1054-03ea-468c-9a17-3882876fe776			domain:islamlar.com	905327727612	islamlar.com	islamlar avlu villas	Kaş	Greece	İslamlar Avlu Villas	7746
7747	B	70	Cedar City	USA	J & E Property Management & Sales		property_management	330 W 200 N, Cedar City, UT	4352672868	1			High				overture:6190cb4f-6355-4948-98cf-f06bb7bcf537	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.je-property.com	je.pm.sales@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=6190cb4f-6355-4948-98cf-f06bb7bcf537			domain:je-property.com	4352672868	je-property.com	j e property management sales	Cedar City	USA	J & E Property Management & Sales	7747
7748	B	70	Sacramento	USA	J and R Property Management		property_management	2014 28th St, Sacramento, CA	19162027436	1			High				overture:b4b781aa-eac1-4391-93e8-55ca28f0247d	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://jandrpropertymanager.com/	jeff@jandrpropertymanager.com									Medium	Recall-first	https://explore.overturemaps.org/#id=b4b781aa-eac1-4391-93e8-55ca28f0247d			domain:jandrpropertymanager.com	19162027436	jandrpropertymanager.com	j and r property management	Sacramento	USA	J and R Property Management	7748
7749	B	70	San Francisco	USA	Jackson Group Property Management		property_management	1806 Balboa St, San Francisco, CA	14153799035	1			High				overture:61dad152-45d7-40dd-a558-396baab7c717	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.jacksongroup.net/	info@jacksongroup.net									Medium	Recall-first	https://explore.overturemaps.org/#id=61dad152-45d7-40dd-a558-396baab7c717			domain:jacksongroup.net	14153799035	jacksongroup.net	jackson group property management	San Francisco	USA	Jackson Group Property Management	7749
7750	B	70	Warrington	United Kingdom	James Peacock Property Management and Investment		property_management	110 London Road, Warrington, ENG	441925243366	1			High				overture:32f87a3d-a5a0-47f1-8ff8-3e7857a01378	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jamespeacockproperty.co.uk/	info@jamespeacockproperty.co.uk		https://www.instagram.com/propertypeacock/							Medium	Recall-first	https://explore.overturemaps.org/#id=32f87a3d-a5a0-47f1-8ff8-3e7857a01378			domain:jamespeacockproperty.co.uk	441925243366	jamespeacockproperty.co.uk	james peacock property management and investment	Warrington	United Kingdom	James Peacock Property Management and Investment	7750
7751	B	70	Chatham-Kent	USA	Janssen Property Management		property_management	744 Grand Ave E, Chatham-Kent, ON	15193517526	1			High				overture:627152f1-e7f6-4aae-a4f7-ea80a0e79e40	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.janssenpropertymanagement.ca/	janssenpropertymanagement@gmail.com		https://www.instagram.com/janssenpropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=627152f1-e7f6-4aae-a4f7-ea80a0e79e40			domain:janssenpropertymanagement.ca	15193517526	janssenpropertymanagement.ca	janssen property management	Chatham-Kent	USA	Janssen Property Management	7751
7752	B	70	Oregon	USA	JC Property Management, LLC		property_management	Oregon, WI	16082198074	1			High				overture:d4b398c3-d454-4359-8ef3-af6df52bf9a1	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jcpropertymgt.com/	info@jcpropertymgt.com									Medium	Recall-first	https://explore.overturemaps.org/#id=d4b398c3-d454-4359-8ef3-af6df52bf9a1			domain:jcpropertymgt.com	16082198074	jcpropertymgt.com	jc property management llc	Oregon	USA	JC Property Management, LLC	7752
7753	A	88	Pale	Italy	Petar Pan		ski_resort	Jahorina, Pale	38766777240	1			High				overture:459113a7-a347-44c4-8da3-932a1c556ed5	46249	New		http://www.jahorinaonline.com/petar_pan	petarpanjahorina@gmail.com									High	Verified	https://explore.overturemaps.org/#id=459113a7-a347-44c4-8da3-932a1c556ed5			domain:jahorinaonline.com	38766777240	jahorinaonline.com	petar pan	Pale	Italy	Petar Pan	7753
7754	B	78	Durham	USA	Fortress Property Management		real_estate_service	7206 Leesville Rd, Durham, NC	19194842280	1			High				overture:f1e882be-19c6-406d-a395-bd1d45ee1909	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.joemitchellrealty.com/	jmt.rtp@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=f1e882be-19c6-406d-a395-bd1d45ee1909			domain:joemitchellrealty.com	19194842280	joemitchellrealty.com	fortress property management	Durham	USA	Fortress Property Management	7754
7755	A	88	Κολυμβάρι	Greece	J&G Luxury Villas Chania Crete		hotel	Kolymvari, Κολυμβάρι	306974492567	1			High				overture:24131024-9293-4234-92d8-1ef6d013c313	46249	New		http://www.jgvillas-crete.gr/	info@jgvillas-crete.gr		https://www.instagram.com/jgvillascrete/							High	Verified	https://explore.overturemaps.org/#id=24131024-9293-4234-92d8-1ef6d013c313			domain:jgvillas-crete.gr	306974492567	jgvillas-crete.gr	j g luxury villas chania crete	Κολυμβάρι	Greece	J&G Luxury Villas Chania Crete	7755
7756	B	70	Tracy	USA	J. Johnson Property Management		property_management	70 W 10th St, Tracy, CA	12098369620	1			High				overture:0014374c-02b4-4d8f-a010-e7f770f42df3	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jjpm.net	info@jjpm.net		https://www.instagram.com/jjohnsonpropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=0014374c-02b4-4d8f-a010-e7f770f42df3			domain:jjpm.net	12098369620	jjpm.net	j johnson property management	Tracy	USA	J. Johnson Property Management	7756
7757	B	70	River Falls	USA	Jenkins Property Management LLC		property_management	311 N 2nd St, River Falls, WI	17156299787	1			High				overture:27eda90f-123d-4733-b07b-5cda0856c91a	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jenkinspropertymanagementllc.com/	info@jenkinspropertymanagementllc.com									Medium	Recall-first	https://explore.overturemaps.org/#id=27eda90f-123d-4733-b07b-5cda0856c91a			domain:jenkinspropertymanagementllc.com	17156299787	jenkinspropertymanagementllc.com	jenkins property management llc	River Falls	USA	Jenkins Property Management LLC	7757
7758	A	91	Blowing Rock	USA	Jenkins Rentals		holiday_rental_home	452 Sunset Dr, Blowing Rock, NC	18282959888	1			High				overture:18e2ef7a-21db-4e85-8c30-a46308856f0f	46249	New		http://www.jenkinsrentals.com/	jenkinsrentals@gmail.com		https://www.instagram.com/jenkins.rentals/							Medium	Verified	https://explore.overturemaps.org/#id=18e2ef7a-21db-4e85-8c30-a46308856f0f			domain:jenkinsrentals.com	18282959888	jenkinsrentals.com	jenkins rentals	Blowing Rock	USA	Jenkins Rentals	7758
7759	B	70	Sittingbourne	United Kingdom	Jh Property Management Limited		property_management	The Oast Osteopathy, 62 Bell Road, Sittingbourne, ENG	441795476249	1			High				overture:84dc84f1-5903-4aa6-b5cf-c921c4558850	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jh-pm.co.uk/home/3610519	admin@jh-pm.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=84dc84f1-5903-4aa6-b5cf-c921c4558850			domain:jh-pm.co.uk	441795476249	jh-pm.co.uk	jh property management limited	Sittingbourne	United Kingdom	Jh Property Management Limited	7759
7760	B	70	Denver	USA	JM Property Management		property_management	2475 W 26th Ave, Denver, CO	17204997103	1			High				overture:04dc8448-22ab-4ee5-9569-97e00d42865c	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://jmpropertymgmt.com/rental-search/	shannonroganrental@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=04dc8448-22ab-4ee5-9569-97e00d42865c			domain:jmpropertymgmt.com	17204997103	jmpropertymgmt.com	jm property management	Denver	USA	JM Property Management	7760
7761	B	70	Novi	USA	JMZ Property Management		property_management	40020 W 12 Mile Rd, Novi, MI	12482846990	1			High				overture:f97c1a07-464f-4a56-b800-c09b01d4c90d	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.jmzmanagement.com/	info@jmzmanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=f97c1a07-464f-4a56-b800-c09b01d4c90d			domain:jmzmanagement.com	12482846990	jmzmanagement.com	jmz property management	Novi	USA	JMZ Property Management	7761
7762	A	88	Θήρα	Greece	Joanna Villas		hotel	ΚΑΜΑΡΙ ΣΑΝΤΟΡΙΝΗ καμαρι σαντορινη, Θήρα	306937370076	1			High				overture:2e7ab969-18db-4191-bacf-27085c1aac86	46249	New		http://www.joannavillas.com/	info@joannavillas.com									High	Verified	https://explore.overturemaps.org/#id=2e7ab969-18db-4191-bacf-27085c1aac86			domain:joannavillas.com	306937370076	joannavillas.com	joanna villas	Θήρα	Greece	Joanna Villas	7762
7763	A	88	Ζάκυνθος	Greece	Joanna's Stone Villas		hotel	Vasilikos, Ζάκυνθος	302695195425	1			High				overture:91cedf3c-89ab-44d1-ad18-d45b8a09ee01	46249	New		http://www.joannasvillas.com/	info@joannasvillas.com									High	Verified	https://explore.overturemaps.org/#id=91cedf3c-89ab-44d1-ad18-d45b8a09ee01			domain:joannasvillas.com	302695195425	joannasvillas.com	joanna s stone villas	Ζάκυνθος	Greece	Joanna's Stone Villas	7763
7764	A	88	Newland	USA	Jonas Ridge Snow Tubing		ski_resort	9472 NC-181, Newland, NC	18287334155	1			High				overture:f71dca43-d5c7-4c8b-a7fa-bd0fc8a0679e	46249	New		http://www.jonasridgesnowtube.com/	jonasridgesnowtubenc@gmail.com									High	Verified	https://explore.overturemaps.org/#id=f71dca43-d5c7-4c8b-a7fa-bd0fc8a0679e			domain:jonasridgesnowtube.com	18287334155	jonasridgesnowtube.com	jonas ridge snow tubing	Newland	USA	Jonas Ridge Snow Tubing	7764
7765	B	70	Easley	USA	Jones Assurance Property Management		property_management	223 Siloam Rd, Easley, SC	18648101136	1			High				overture:d2102946-2715-423c-91a2-325d245d5a53	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://jonesassurancepm.com/	info@jonesassurancepm.com		https://www.instagram.com/jonesassurancepm/							Medium	Recall-first	https://explore.overturemaps.org/#id=d2102946-2715-423c-91a2-325d245d5a53			domain:jonesassurancepm.com	18648101136	jonesassurancepm.com	jones assurance property management	Easley	USA	Jones Assurance Property Management	7765
7766	B	70	Morristown	USA	JPP Property Management		property_management	1925 W Andrew Johnson Hwy, Morristown, TN	14238397721	1			High				overture:1bcfdbbc-1cc1-4c4d-892a-08096b4d3b2f	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jppholdings.com/	contact@jppholdings.com									Medium	Recall-first	https://explore.overturemaps.org/#id=1bcfdbbc-1cc1-4c4d-892a-08096b4d3b2f			domain:jppholdings.com	14238397721	jppholdings.com	jpp property management	Morristown	USA	JPP Property Management	7766
7767	B	70	Limavady	United Kingdom	JSWAP Property Management		property_management	11 Irish Green Street, Limavady, NIR	442877767070	1			High				overture:36fb3178-e215-4f4d-a7a4-754cde4402d8	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jswap.co.uk	info@jswap.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=36fb3178-e215-4f4d-a7a4-754cde4402d8			domain:jswap.co.uk	442877767070	jswap.co.uk	jswap property management	Limavady	United Kingdom	JSWAP Property Management	7767
7768	B	70	Parker	USA	JTS Realty & Property Management		property_management	19751 E Mainstreet Ste R16, Parker, CO	3039936436	1			High				overture:d92ec237-6180-43e8-b964-d19b273942c4	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jtsrealty.com	info@jtsrealty.com		https://www.instagram.com/jtsrealtycolorado/							Medium	Recall-first	https://explore.overturemaps.org/#id=d92ec237-6180-43e8-b964-d19b273942c4			domain:jtsrealty.com	3039936436	jtsrealty.com	jts realty property management	Parker	USA	JTS Realty & Property Management	7768
7769	B	70	Llanelli	United Kingdom	JustLet Property Management		property_management	8 Cedric Street, Llanelli, WLS	447368449667	1			High				overture:62af20ed-25b6-4246-b15e-4bbeb4847ad3	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.justletpropertymanagement.com/	justletpropertymanagement@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=62af20ed-25b6-4246-b15e-4bbeb4847ad3			domain:justletpropertymanagement.com	447368449667	justletpropertymanagement.com	justlet property management	Llanelli	United Kingdom	JustLet Property Management	7769
7770	B	70	Nappanee	USA	Justus Property Management		property_management	104 S Main St, Nappanee, IN	5747732910	1			High				overture:c1849ecb-bf91-4c98-a628-423730620398	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.justuspropertymanagement.com	swalters@justuspropertymanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=c1849ecb-bf91-4c98-a628-423730620398			domain:justuspropertymanagement.com	5747732910	justuspropertymanagement.com	justus property management	Nappanee	USA	Justus Property Management	7770
7771	A	91	Kaş	Greece	KalkanManzara: Luxury Holiday Rental Home Turkey		hotel	Kalkan, Kaş	441803732822	1			High				overture:9c9d60f3-1729-4748-9b6a-3a945a41491f	46249	New		http://www.kalkanmanzara.com/	info@kalkanmanzara.com		https://www.instagram.com/kalkanmanzara/							Medium	Verified	https://explore.overturemaps.org/#id=9c9d60f3-1729-4748-9b6a-3a945a41491f			domain:kalkanmanzara.com	441803732822	kalkanmanzara.com	kalkanmanzara luxury holiday rental home turkey	Kaş	Greece	KalkanManzara: Luxury Holiday Rental Home Turkey	7771
7772	A	88	Πάρος	Greece	Kallisti Villas Santa Maria Paros		hotel	Mikri Santa, Πάρος	306972250578	1			High				overture:7d8bfddc-bc33-4b90-97f6-c8e7b52997d9	46249	New		http://www.kallisti.gr/	info@kallisti.gr		https://www.instagram.com/villarentals.gr/							High	Verified	https://explore.overturemaps.org/#id=7d8bfddc-bc33-4b90-97f6-c8e7b52997d9			domain:kallisti.gr	306972250578	kallisti.gr	kallisti villas santa maria paros	Πάρος	Greece	Kallisti Villas Santa Maria Paros	7772
7773	A	88	Περιφέρεια Θεσσαλίας	Greece	Kallithea Villas		hotel	Epar.Od. Platania-Kastriou, Περιφέρεια Θεσσαλίας	306981118841	1			High				overture:2a6b5519-1dc4-4638-aa1d-5b49d879f2ca	46249	New		https://www.kallithea-villas.com/	booking@kallithea-villas.com		https://www.instagram.com/kallitheavillas/							High	Verified	https://explore.overturemaps.org/#id=2a6b5519-1dc4-4638-aa1d-5b49d879f2ca			domain:kallithea-villas.com	306981118841	kallithea-villas.com	kallithea villas	Περιφέρεια Θεσσαλίας	Greece	Kallithea Villas	7773
7774	A	88	Καλλονή	Greece	Kalloni Beach Villas		hotel	Καλλονή	306973009357	1			High				overture:1c22fa29-749a-437e-92b8-20312719ce0f	46249	New		http://www.kallonibeachvillaslesvos.com/	kallonibeachvillaslesvos@gmail.com		https://www.instagram.com/kallonibeachvillaslesvos/							High	Verified	https://explore.overturemaps.org/#id=1c22fa29-749a-437e-92b8-20312719ce0f			domain:kallonibeachvillaslesvos.com	306973009357	kallonibeachvillaslesvos.com	kalloni beach villas	Καλλονή	Greece	Kalloni Beach Villas	7774
7775	A	88	Κέρκυρα	Greece	Kamarella Estate & Porta Spilea Boutique Apartments		hotel	Κέρκυρα	306953086201	1			High				overture:0f15d92d-0b98-4862-ae32-b9f74c59a91e	46249	New		https://kamarella.com/	info@kamarella.com		https://www.instagram.com/kamarella.portaspilea/							High	Verified	https://explore.overturemaps.org/#id=0f15d92d-0b98-4862-ae32-b9f74c59a91e			domain:kamarella.com	306953086201	kamarella.com	kamarella estate porta spilea boutique apartments	Κέρκυρα	Greece	Kamarella Estate & Porta Spilea Boutique Apartments	7775
7776	A	88	Γύθειο	Greece	Kamares Villas		hotel	Παραλία Καμάρες, Γύθειο	302733093547	1			High				overture:50536242-cee9-4645-8066-911d9b3db849	46249	New		http://www.kamaresvillas.gr/	info@kamaresvillas.gr									High	Verified	https://explore.overturemaps.org/#id=50536242-cee9-4645-8066-911d9b3db849			domain:kamaresvillas.gr	302733093547	kamaresvillas.gr	kamares villas	Γύθειο	Greece	Kamares Villas	7776
7777	A	88	Timmins	USA	Kamiskotia Snow Resort		ski_resort	5050 Kamiskotia Rd, Timmins, ON	17052689057	1			High				overture:c9484a87-88bb-4b54-92ca-48e4ebd38053	46249	New		http://www.kamiskotia.com	info@kamiskotia.com		https://www.instagram.com/kamiskotiasnowresort/							High	Verified	https://explore.overturemaps.org/#id=c9484a87-88bb-4b54-92ca-48e4ebd38053			domain:kamiskotia.com	17052689057	kamiskotia.com	kamiskotia snow resort	Timmins	USA	Kamiskotia Snow Resort	7777
7778	A	88	Μαραθόκαμπος	Greece	Kampos Village Resort		hotel	Psili Ammos, Μαραθόκαμπος	302273038356	1			High				overture:9f68f7de-6a60-4faa-937b-f25e79c59a14	46249	New		https://kamposvillage.gr/	facebook@kamposvillage.gr									High	Verified	https://explore.overturemaps.org/#id=9f68f7de-6a60-4faa-937b-f25e79c59a14			domain:kamposvillage.gr	302273038356	kamposvillage.gr	kampos village resort	Μαραθόκαμπος	Greece	Kampos Village Resort	7778
7779	A	91	Ortaca	Greece	Kanal Dalyan Villa Rental		holiday_rental_home	336. Sokak 5, Ortaca	905427124800	1			High				overture:c4205272-121e-4afd-aaa1-a6b628a144f3	46249	New		http://www.kanaldalyan.com/	kanaldalyan@gmail.com		https://www.instagram.com/dalyankanal/							Medium	Verified	https://explore.overturemaps.org/#id=c4205272-121e-4afd-aaa1-a6b628a144f3			domain:kanaldalyan.com	905427124800	kanaldalyan.com	kanal dalyan villa rental	Ortaca	Greece	Kanal Dalyan Villa Rental	7779
7780	A	88	Περιφέρεια Νοτίου Αιγαίου	Greece	Kapsalos Villas		hotel	Epar.Od. Tinou-Kallonis, Περιφέρεια Νοτίου Αιγαίου	306984496693	1			High				overture:b2fc71c9-9ee4-48eb-81e3-21615fa2bb05	46249	New		https://kapsalosvillas.gr/	skaladianos@gmail.com		https://www.instagram.com/kapsalos_villas/							High	Verified	https://explore.overturemaps.org/#id=b2fc71c9-9ee4-48eb-81e3-21615fa2bb05			domain:kapsalosvillas.gr	306984496693	kapsalosvillas.gr	kapsalos villas	Περιφέρεια Νοτίου Αιγαίου	Greece	Kapsalos Villas	7780
7781	A	88	Λευκτρο	Greece	Kardamili Hotel - Villa Leonidas		resort	Λευκτρο					High				overture:ab8b570a-bfa3-4fda-b775-3bebb7374827	46249	New		http://kardamili-hotel.com/	info@kardamili-hotel.com		https://www.instagram.com/Kardamili.Hotel/							High	Verified	https://explore.overturemaps.org/#id=ab8b570a-bfa3-4fda-b775-3bebb7374827			domain:kardamili-hotel.com		kardamili-hotel.com	kardamili hotel villa leonidas	Λευκτρο	Greece	Kardamili Hotel - Villa Leonidas	7781
7782	A	88	Σύβοτα	Greece	Karvouno Villas		resort	Σύβοτα	302665093614	1			High				overture:0422d5b3-6cb9-461c-ad32-0df31832ad29	46249	New		http://www.karvounovillas.gr/	info@karvounovillas.gr		https://www.instagram.com/karvouno_villas/							High	Verified	https://explore.overturemaps.org/#id=0422d5b3-6cb9-461c-ad32-0df31832ad29			domain:karvounovillas.gr	302665093614	karvounovillas.gr	karvouno villas	Σύβοτα	Greece	Karvouno Villas	7782
7783	A	88	Παλλήνη	Greece	Kassandra Studios		hotel	Παλλήνη	306979728925	1			High				overture:d422d37d-b009-4a92-804e-6cf715c2baef	46249	New		http://www.kassandravillas.com/	info@kassandravillas.com		https://www.instagram.com/kassandra_villas_/							High	Verified	https://explore.overturemaps.org/#id=d422d37d-b009-4a92-804e-6cf715c2baef			domain:kassandravillas.com	306979728925	kassandravillas.com	kassandra studios	Παλλήνη	Greece	Kassandra Studios	7783
7784	B	70	Springville	USA	Kasteel Property Management		property_management	1195 Spring Creek Pl, Springville, UT	18017871177	1			High				overture:e50db009-d2ee-4172-ab24-342fad140fd2	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.kasteelproperty.com/	jeff@kasteelproperty.com									Medium	Recall-first	https://explore.overturemaps.org/#id=e50db009-d2ee-4172-ab24-342fad140fd2			domain:kasteelproperty.com	18017871177	kasteelproperty.com	kasteel property management	Springville	USA	Kasteel Property Management	7784
7785	A	88	Περιφέρεια Κρήτης	Greece	Katakis Villas		hotel	ΑΓ.ΟΝΟΥΦΡΙΟΣ Θολάρια ΧΑΝΙΑ, Περιφέρεια Κρήτης	306984961865	1			High				overture:448c7521-f1d6-4432-a805-3b9703aa8186	46249	New		http://www.katakisvillas.gr/	katakisvillas@gmail.com		https://www.instagram.com/katakis_villas/							High	Verified	https://explore.overturemaps.org/#id=448c7521-f1d6-4432-a805-3b9703aa8186			domain:katakisvillas.gr	306984961865	katakisvillas.gr	katakis villas	Περιφέρεια Κρήτης	Greece	Katakis Villas	7785
7786	A	88	Λευκάδα	Greece	Kathisma Bay Villas		hotel	Kathisma, Λευκάδα					High				overture:cced10f3-f573-46f4-8bd1-032f408dead6	46249	New		http://www.KathismaBayVillas.com/	info@kathismabayvillas.com		https://www.instagram.com/kathisma_bay_villas/							High	Verified	https://explore.overturemaps.org/#id=cced10f3-f573-46f4-8bd1-032f408dead6			domain:kathismabayvillas.com		kathismabayvillas.com	kathisma bay villas	Λευκάδα	Greece	Kathisma Bay Villas	7786
7787	A	88	Lefkáda	Greece	Katouna Villas		hotel	Κατούνα Λευκάδας, Lefkáda	302645071148	1			High				overture:3ca55ac4-4565-430a-bb91-66b17d190742	46249	New		http://katuna.gr/	katunavillas@gmail.com									High	Verified	https://explore.overturemaps.org/#id=3ca55ac4-4565-430a-bb91-66b17d190742			domain:katuna.gr	302645071148	katuna.gr	katouna villas	Lefkáda	Greece	Katouna Villas	7787
7788	A	88	Νότια Ρόδος	Greece	Kattavia Villas and Houses - Prasonisi Hotel		hotel	Νότια Ρόδος	306972565929	1			High				overture:4a78518b-cd0e-491a-974d-6c724b6c3770	46249	New		http://kattaviavillas.com/	info@kattaviavillas.com									High	Verified	https://explore.overturemaps.org/#id=4a78518b-cd0e-491a-974d-6c724b6c3770			domain:kattaviavillas.com	306972565929	kattaviavillas.com	kattavia villas and houses prasonisi hotel	Νότια Ρόδος	Greece	Kattavia Villas and Houses - Prasonisi Hotel	7788
7789	B	70	Fond du Lac	USA	Katz Property Management LLC		landscaping	43 W 12th St, Fond du Lac, WI	19205153844	1			High				overture:0c54987e-0c38-4029-a0c1-aaeba8a71662	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://katzpropertymanagementllc.com/services	katzpropertymanagementllc@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=0c54987e-0c38-4029-a0c1-aaeba8a71662			domain:katzpropertymanagementllc.com	19205153844	katzpropertymanagementllc.com	katz property management llc	Fond du Lac	USA	Katz Property Management LLC	7789
7790	A	88	Kaş	Greece	Lykia Flora Villas		hotel	Cukurbag Yarimadasi, Demokrasi Caddesi No.41, Kaş	905323220015	1			High				overture:ae52b913-99de-487e-8a38-67c309849b60	46249	New		http://www.kasvillas.com/	info@kasvillas.com		https://www.instagram.com/lykiafloravillas/							High	Verified	https://explore.overturemaps.org/#id=ae52b913-99de-487e-8a38-67c309849b60			domain:kasvillas.com	905323220015	kasvillas.com	lykia flora villas	Kaş	Greece	Lykia Flora Villas	7790
7791	B	78	Ogden	USA	Regency Real Estate Group & Property Management		property_management	5315 S 500 E, Ogden, UT	18014794440	1			High				overture:8b1f9a34-d240-4129-93e8-b353da7ef868	46249	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jeffclifford.com	regencytoday@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=8b1f9a34-d240-4129-93e8-b353da7ef868			domain:jeffclifford.com	18014794440	jeffclifford.com	regency real estate group property management	Ogden	USA	Regency Real Estate Group & Property Management	7791
7792	A	88	Θήρα	Greece	Sea Bliss Villas, Karterados Beach , Santorini		hotel	Karterados, Santorini island, Θήρα	306974306595	1			High				overture:2b17ebf1-c01f-4257-87cc-ccb2b330ea41	46249	New		http://www.karteradosbeach.com/	karteradosbeach@gmail.com		https://www.instagram.com/teepublic/							High	Verified	https://explore.overturemaps.org/#id=2b17ebf1-c01f-4257-87cc-ccb2b330ea41			domain:karteradosbeach.com	306974306595	karteradosbeach.com	sea bliss villas karterados beach santorini	Θήρα	Greece	Sea Bliss Villas, Karterados Beach , Santorini	7792
