file	line	dedupe_key	domain	phone_norm	name_norm	market	country	name	category	address	website	public_email	public_phone	contact_page	instagram	facebook	whatsapp	portfolio_url	source_url	overture_id	fit	operator_score	premium_score	live_status	record_type
delta-github-run-31861026561-011.jsonl	10	domain:creekside-village-owners-association.org	creekside-village-owners-association.org	15408562125	creekside village resort basye va	Basye	USA	Creekside Village Resort, Basye VA	hotel	41 Resort Dr, Basye, VA	http://www.creekside-village-owners-association.org/	creeksidevillageowners581@gmail.com	+15408562125						https://explore.overturemaps.org/#id=ad4c7fd8-2e1b-4097-8852-34b323554762	ad4c7fd8-2e1b-4097-8852-34b323554762		0	34	HIGH	
delta-github-run-31861026561-011.jsonl	11	domain:crowleyrealestate.com	crowleyrealestate.com		town of bethany beach 209 ocean view parkway three bedroom holiday home	Bethany Beach	USA	Town of Bethany Beach -- 209 Ocean View Parkway - Three Bedroom holiday home	holiday_rental_home	209 Ocean View Pkwy, Bethany Beach, DE	https://www.crowleyrealestate.com/beach-vacation-rentals/property.php?id=157541	p_t_baker@hotmail.com							https://explore.overturemaps.org/#id=46a9ddf7-9696-4ad0-af57-e0f561494253	46a9ddf7-9696-4ad0-af57-e0f561494253		75	0	HIGH	
delta-github-run-31861026561-011.jsonl	12	domain:crusaderresort.com	crusaderresort.com	16095226991	crusader oceanfront resort	Wildwood Crest	USA	Crusader Oceanfront Resort	resort	6101 Ocean Ave, Wildwood Crest, NJ	http://www.crusaderresort.com/	crusaderresort@gmail.com	+16095226991		https://www.instagram.com/crusaderoceanfrontresort/				https://explore.overturemaps.org/#id=cf6e41b2-239f-49cb-8ee4-76777ba0b40b	cf6e41b2-239f-49cb-8ee4-76777ba0b40b		0	44	HIGH	
delta-github-run-31861026561-011.jsonl	13	domain:crusecapital.com	crusecapital.com	4056132992	cruse capital property management	Oklahoma City	USA	Cruse Capital Property Management	real_estate_agent	8200 S Walker Ave, Oklahoma City, OK	http://www.crusecapital.com	hnbaker96@gmail.com	(405) 613-2992						https://explore.overturemaps.org/#id=ea20d16a-b42a-4461-bb7a-5191a465222f	ea20d16a-b42a-4461-bb7a-5191a465222f		75	12	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	14	domain:cubaguesthouse.com	cubaguesthouse.com	5378308727	artedel luxury penthouse	Ciudad de la Habana	CU	Artedel Luxury Penthouse	hotel	17ᵗʰ street, #260 (entrance by i) Penthouse, between i and j, Vedado, La Habana Cuba, 260 Calle I, Ciudad de la Habana	http://www.cubaguesthouse.com/	ydalgomtz@hotmail.com	+5378308727						https://explore.overturemaps.org/#id=0aa7ce91-70c9-4867-91fc-85b32cac425b	0aa7ce91-70c9-4867-91fc-85b32cac425b		0	34	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	15	domain:cudjoehouse.com	cudjoehouse.com	17272887298	cudjoe house	Summerland Key	USA	Cudjoe House	holiday_rental_home	142 Sawyer Dr, Summerland Key, FL	https://www.cudjoehouse.com/	anf6521@gmail.com	+17272887298						https://explore.overturemaps.org/#id=78d3f343-f863-4117-af38-459a2388e2cd	78d3f343-f863-4117-af38-459a2388e2cd		60	0	HIGH	
delta-github-run-31861026561-011.jsonl	16	domain:cuttingedgepm.net	cuttingedgepm.net	17149562044	cutting edge property management	Anaheim	USA	Cutting Edge Property Management	property_management	700 S Euclid St, Anaheim, CA	http://www.cuttingedgepm.net/	cepm1@cuttingedgepm.net	+17149562044						https://explore.overturemaps.org/#id=6540cb5b-fdee-42b3-870e-e9b5e997d713	6540cb5b-fdee-42b3-870e-e9b5e997d713		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	17	domain:dannheimrealty.com	dannheimrealty.com	18064072106	dannheim realty property management	Lubbock	USA	Dannheim Realty Property Management	property_management	604 E County Road 7200, Lubbock, TX	http://www.dannheimrealty.com/	info@dannheimrealty.com	+18064072106		https://www.instagram.com/dannheimrealty/				https://explore.overturemaps.org/#id=db1ebc56-96f4-46dc-848e-617690249cf8	db1ebc56-96f4-46dc-848e-617690249cf8		75	0	MEDIUM	
delta-github-run-31861026561-011.jsonl	18	domain:dclhotel.com	dclhotel.com	13013872227	the lodges at sunset village	McHenry	USA	The Lodges At Sunset Village	hotel	23900 Garrett Hwy, McHenry, MD	http://www.dclhotel.com/	reservations@dclhotel.com	+13013872227						https://explore.overturemaps.org/#id=9af7b733-aca8-4228-b9cb-53742599f903	9af7b733-aca8-4228-b9cb-53742599f903		0	34	HIGH	
delta-github-run-31861026561-011.jsonl	19	domain:debmalone.com	debmalone.com	14345460369	debbie malone londeree s real estate and property management	Lynchburg	USA	Debbie Malone - Londeree's Real Estate and Property Management	real_estate_agent	105 Valleydale Dr, Lynchburg, VA	http://www.debmalone.com	londereesrealestate@yahoo.com	+14345460369						https://explore.overturemaps.org/#id=055471a9-4c05-40fa-b418-8119b66ce48b	055471a9-4c05-40fa-b418-8119b66ce48b		75	12	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	20	domain:desatnickrealestate.com	desatnickrealestate.com	16099726004	stacy hutchinson cape may real estate and vacation rentals	Cape May	USA	Stacy Hutchinson - Cape May Real Estate and Vacation Rentals	real_estate_agent	Desatnick Real Estate, LLC, 1001 Lafayette St, Cape May, NJ	https://desatnickrealestate.com/agent.php?id=35	shutchinson@desatnickrealestate.com	+16099726004		https://www.instagram.com/desatnick_real_estate/				https://explore.overturemaps.org/#id=aba1f162-e222-4502-af61-50fb7fe56b5e	aba1f162-e222-4502-af61-50fb7fe56b5e		87	12	HIGH	
delta-github-run-31861026561-011.jsonl	21	domain:deweybeachvacation.com	deweybeachvacation.com	12404095481	dewey beach vacation rental	Dewey Beach	USA	Dewey Beach Vacation Rental	holiday_rental_home	14 Rodney Ave, Dewey Beach, DE	http://www.deweybeachvacation.com/	rodneydunes@deweybeachvacation.com	+12404095481						https://explore.overturemaps.org/#id=5d4fea84-62c0-4159-9a06-918c2567f30c	5d4fea84-62c0-4159-9a06-918c2567f30c		75	0	HIGH	
delta-github-run-31861026561-011.jsonl	22	domain:dfmanagementphilly.com	dfmanagementphilly.com	12674573647	dfm property management	Philadelphia	USA	DFM Property Management	property_management	525 S 4th St, Philadelphia, PA	http://dfmanagementphilly.com/	info@dfmanagementphilly.com	+12674573647						https://explore.overturemaps.org/#id=25fe7f7e-fc0f-466d-99e1-6f902af5c950	25fe7f7e-fc0f-466d-99e1-6f902af5c950		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	23	domain:dhsgetaway.com	dhsgetaway.com	17606769360	the getaway boutique vacation rentals desert hot springs ca	Desert Hot Springs	USA	The Getaway, Boutique Vacation Rentals - Desert Hot Springs, CA	holiday_rental_home	68110 Club Circle Dr, Desert Hot Springs, CA	https://www.dhsgetaway.com/	info@dhsgetaway.com	+17606769360						https://explore.overturemaps.org/#id=d5fdb9b6-d37b-44fa-823d-09958e206328	d5fdb9b6-d37b-44fa-823d-09958e206328		87	12	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	24	domain:didonatoproperties.com	didonatoproperties.com	14106040020	didonato property management	Chester	USA	DiDonato Property Management	property_management	116 S Piney Rd, Chester, MD	http://www.didonatoproperties.com/	leasing@didonatoproperties.com	+14106040020						https://explore.overturemaps.org/#id=708b6fdb-4528-483b-8b90-581d5bb6510e	708b6fdb-4528-483b-8b90-581d5bb6510e		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	25	domain:dinettapropertymanagement.com	dinettapropertymanagement.com	13022503456	dinetta property management	Wilmington	USA	Dinetta Property Management	landscaping	2423 W Eric Dr, Wilmington, DE	http://www.DiNettaPropertyManagement.com/	wilthomas1980@yahoo.com	+13022503456						https://explore.overturemaps.org/#id=a9986eb3-1300-43c5-9e4c-bcf4b2dd4df5	a9986eb3-1300-43c5-9e4c-bcf4b2dd4df5		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	26	domain:dlasater.com	dlasater.com	19722910900	property management by donna lasater	Cedar Hill	USA	Property Management by Donna Lasater	property_management	760 N US-67 N, Cedar Hill, TX	http://dLasater.com/	kenyarcarr@yahoo.com	+19722910900						https://explore.overturemaps.org/#id=a89e91ef-43a7-458d-888d-d7175e0b80a1	a89e91ef-43a7-458d-888d-d7175e0b80a1		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	27	domain:dlminer.com	dlminer.com	16097703559	d l miner construction property management	Avalon	USA	D.L. Miner Construction & Property Management	property_management	2900 Dune Dr, Avalon, NJ	http://www.dlminer.com/	dlminerinfo@dlminer.com	+16097703559		https://www.instagram.com/d.l.miner/				https://explore.overturemaps.org/#id=dcaf1790-2f98-4a15-bd5b-536ff328650f	dcaf1790-2f98-4a15-bd5b-536ff328650f		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	28	domain:dmspropertiesllc.com	dmspropertiesllc.com	13017440002	dms properties property management services	Waldorf	USA	DMS Properties Property Management Services	real_estate_service	3200 Crain Hwy, Waldorf, MD	http://dmspropertiesllc.com/	info@dmspropertiesllc.com	+13017440002						https://explore.overturemaps.org/#id=84ba4f24-81c6-4c42-96f1-cd8518244415	84ba4f24-81c6-4c42-96f1-cd8518244415		75	12	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	29	domain:dolphinvacationrentals.com	dolphinvacationrentals.com	18008754555	dolphin vacation rentals	Marathon	USA	Dolphin Vacation Rentals	holiday_rental_home	11199 Overseas Hwy, Marathon, FL	http://www.dolphinvacationrentals.com/	dolphinvacations@aol.com	+18008754555		https://www.instagram.com/dolphin_vacations/				https://explore.overturemaps.org/#id=741f992c-c3d7-41b1-a3f1-728607b50d6b	741f992c-c3d7-41b1-a3f1-728607b50d6b		87	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	30	domain:donmartinrealty.com	donmartinrealty.com		mariner s reach wildwood nj	Wildwood	USA	Mariner's Reach - Wildwood, NJ	holiday_rental_home	323 E Wildwood Ave, Wildwood, NJ	https://rentals.donmartinrealty.com/listings/125814	marinersreachwildwood@gmail.com							https://explore.overturemaps.org/#id=15d47ba9-02eb-46e6-be9d-0eb8483405aa	15d47ba9-02eb-46e6-be9d-0eb8483405aa		72	0	HIGH	
delta-github-run-31861026561-011.jsonl	31	domain:doorliferealestate.com	doorliferealestate.com	14845021440	doorlife property management	West Chester	USA	DoorLife Property Management	property_management	350 E Market St, West Chester, PA	http://www.doorliferealestate.com/	info@doorliferealestate.com	+14845021440		https://www.instagram.com/Doorliferealestate/				https://explore.overturemaps.org/#id=9ffb77be-41bc-4f20-a0b9-7603a1db5198	9ffb77be-41bc-4f20-a0b9-7603a1db5198		75	0	HIGH	
delta-github-run-31861026561-011.jsonl	32	domain:dppminfo.com	dppminfo.com	13023551880	delaware premier property management llc	Townsend	USA	Delaware Premier Property Management, LLC	property_management	316 Main St, Townsend, DE	http://www.dppminfo.com/	dppminfo@yahoo.com	+13023551880						https://explore.overturemaps.org/#id=6c81efb5-ea8d-43e0-b0d3-08c162d44e35	6c81efb5-ea8d-43e0-b0d3-08c162d44e35		75	0	MEDIUM	
delta-github-run-31861026561-011.jsonl	33	domain:drallepropertymanagement.com	drallepropertymanagement.com	18562149748	dralle property management llc	Egg Harbor Twp	USA	Dralle property management LLC	property_management	29 Stoney Creek Dr, Egg Harbor Twp, NJ	http://Www.drallepropertymanagement.com/	dralle.property@gmail.com	+18562149748						https://explore.overturemaps.org/#id=a8f695ab-74c4-4650-8e39-b9607ffb40f4	a8f695ab-74c4-4650-8e39-b9607ffb40f4		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	34	domain:dumpittoday.net	dumpittoday.net	13023350314	bayside property management	Lewes	USA	Bayside Property Management	property_management	32295 Nassau Rd, Lewes, DE	http://dumpittoday.net/	baysidepropertymanagement@dumpittoday.net	+13023350314						https://explore.overturemaps.org/#id=96da55c4-3b6a-46d5-abd7-a5813894b2ce	96da55c4-3b6a-46d5-abd7-a5813894b2ce		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	35	domain:eagleviewmgmt.com	eagleviewmgmt.com	12404732827	eagleview property management	College Park	USA	EagleView Property Management	property_management	4423 Lehigh Rd, College Park, MD	http://www.EagleviewMgmt.com/	eagleviewmgmt@gmail.com	+12404732827						https://explore.overturemaps.org/#id=61b095d1-9e86-49ef-b152-9928cb94e6ab	61b095d1-9e86-49ef-b152-9928cb94e6ab		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	36	domain:efspropertymanagement.com	efspropertymanagement.com	13239367337	efs property management	Los Angeles	USA	EFS Property Management	property_management	4221 Wilshire Blvd, Los Angeles, CA	http://www.efspropertymanagement.com/	inyangambrose@gmail.com	+13239367337						https://explore.overturemaps.org/#id=f1529461-ba7d-480e-b0c3-27a6e78e1d09	f1529461-ba7d-480e-b0c3-27a6e78e1d09		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	37	domain:ehjames.com	ehjames.com	19189560564	eh james realty and property management	Tulsa	USA	EH James Realty and Property Management	real_estate_service	5401 S Harvard Ave, Tulsa, OK	http://www.ehjames.com/	jhicks@ehjames.com	+19189560564						https://explore.overturemaps.org/#id=8e079a44-5c2e-4f1d-860c-dc315f5d983b	8e079a44-5c2e-4f1d-860c-dc315f5d983b		75	12	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	38	domain:ehpropmanagement.com	ehpropmanagement.com	13164250555	e h property management	Wichita	USA	E/H Property Management	property_management	1101 N West St, Wichita, KS	http://www.ehpropmanagement.com/	ehpropmgmt@gmail.com	+13164250555						https://explore.overturemaps.org/#id=6f0fe735-2200-4c96-98c0-17acc4bfeea8	6f0fe735-2200-4c96-98c0-17acc4bfeea8		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	39	domain:elcapitanboutiqueresort.com	elcapitanboutiqueresort.com	13039103881	el capitan boutique resort	Playas de Rosarito	Mexico	El Capitan Boutique Resort	resort	Circuito Baja California Sur 21802 Puerrto Nuevo, SM II, Playas de Rosarito	https://elcapitanboutiqueresort.com/	info@elcapitanboutiqueresort.com	+13039103881						https://explore.overturemaps.org/#id=e27ca613-b22c-4cf1-8f99-38c1dd398f16	e27ca613-b22c-4cf1-8f99-38c1dd398f16		0	44	MEDIUM	
delta-github-run-31861026561-011.jsonl	40	domain:elliemello.com	elliemello.com	16194210403	compass real estate property management	Chula Vista	USA	Compass Real Estate & Property Management	property_management	1070 Los Pinos Ct, Chula Vista, CA	http://www.elliemello.com/	ellie@elliemello.com	+16194210403						https://explore.overturemaps.org/#id=0bb960cc-f967-4edb-af46-5ad3a999bd9b	0bb960cc-f967-4edb-af46-5ad3a999bd9b		75	12	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	41	domain:emeraldcostarica.com	emeraldcostarica.com	50689250839	emerald vacation rental management	Sardinal	Costa Rica	Emerald Vacation Rental Management	holiday_rental_home	Apartmentos Hermosa# 11\n\n\n\n, Sardinal	http://www.emeraldcostarica.com/	info@emeraldcostarica.com	+50689250839						https://explore.overturemaps.org/#id=433bbbbb-f7c4-478b-aa2b-11850d92b4ac	433bbbbb-f7c4-478b-aa2b-11850d92b4ac		87	0	HIGH	
delta-github-run-31861026561-011.jsonl	42	domain:enterprisesrpm.com	enterprisesrpm.com	14054630040	real property management enterprises	Oklahoma City	USA	Real Property Management Enterprises	property_management	3141 NW 63rd St, Oklahoma City, OK	https://www.enterprisesrpm.com/?cid=LSTL_RPM000183	kelly@enterprisesrpm.com	+14054630040		https://www.instagram.com/enterprisesrpm/				https://explore.overturemaps.org/#id=d6c30a74-5d93-496b-b0e9-072a4d8b6d07	d6c30a74-5d93-496b-b0e9-072a4d8b6d07		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	43	domain:ergrent.com	ergrent.com	16204127906	erg property management	Emporia	USA	ERG Property Management	property_management	608 Commercial St, Emporia, KS	http://ergrent.com/	ergrentals@gmail.com	+16204127906						https://explore.overturemaps.org/#id=bafe25c3-53f8-4a0f-a5a5-7380ae24b067	bafe25c3-53f8-4a0f-a5a5-7380ae24b067		75	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	44	domain:experiencevacationrentals.com	experiencevacationrentals.com	16097705503	experience vacation rentals	Wildwood Crest	USA	Experience Vacation Rentals	holiday_rental_home	5501 New Jersey Ave, Wildwood Crest, NJ	https://www.experiencevacationrentals.com/	contact@experiencevacationrentals.com	+16097705503		https://www.instagram.com/experiencevacationrentals/				https://explore.overturemaps.org/#id=c5cfd19b-a66a-4dfa-8a93-92bcddd394b3	c5cfd19b-a66a-4dfa-8a93-92bcddd394b3		87	0	HIGH	
delta-github-run-31861026561-011.jsonl	45	domain:fairhillfarmusa.com	fairhillfarmusa.com	14349539501	fairhill farm country vacation rentals	Stanardsville	USA	Fairhill Farm Country Vacation Rentals	holiday_rental_home	2891 South River Rd, Stanardsville, VA	http://www.fairhillfarmusa.com/	fairhillfarm@fairhillfarmusa.com	+14349539501						https://explore.overturemaps.org/#id=2f2600e3-0458-4cf8-a15e-d3a9586a4b52	2f2600e3-0458-4cf8-a15e-d3a9586a4b52		87	0	HIGH	
delta-github-run-31861026561-011.jsonl	46	domain:fivestarrockportrentals.com	fivestarrockportrentals.com	13617290555	five star vacation rentals	Rockport	USA	Five Star Vacation Rentals	holiday_rental_home	2290 N Fulton Beach Rd, Rockport, TX	http://www.fivestarrockportrentals.com/	booking@fivestarrockportrentals.com	+13617290555						https://explore.overturemaps.org/#id=ed6f178d-5af1-4d90-bf0e-eb482b02f868	ed6f178d-5af1-4d90-bf0e-eb482b02f868		87	0	PERMISSIVE	
delta-github-run-31861026561-011.jsonl	47	domain:flavinproperties.com	flavinproperties.com	13376561223	flavin property management	Lake Charles	USA	Flavin Property Management	property_management	3221 Ryan St, Lake Charles, LA	http://flavinproperties.com/	info@flavinproperties.com	+13376561223						https://explore.overturemaps.org/#id=c5f2814e-8144-46b9-b702-e07b2c4f6412	c5f2814e-8144-46b9-b702-e07b2c4f6412		75	0	MEDIUM	
delta-github-run-31861026561-011.jsonl	48	domain:flkeyshomerental.com	flkeyshomerental.com	13059626988	ohana oasis villa fl keys vacation rental	Key Colony Beach	USA	Ohana Oasis Villa FL Keys Vacation Rental	holiday_rental_home	521 8th St, Key Colony Beach, FL	https://flkeyshomerental.com/	danielgrammes01@gmail.com	+13059626988		https://www.instagram.com/ohanaoasisvilla/				https://explore.overturemaps.org/#id=947f1b1a-d570-4b8e-93a1-edeee88dc9f3	947f1b1a-d570-4b8e-93a1-edeee88dc9f3		75	12	HIGH	
delta-github-run-31861026561-011.jsonl	49	domain:floridakeys.com	floridakeys.com	3052927424	florida keys vacation rentals inc	Key West	USA	Florida Keys Vacation Rentals Inc.	hotel	1201 White St, Key West, FL	https://floridakeys.com	sales@floridakeys.com	(305) 292-7424						https://explore.overturemaps.org/#id=29e86f25-0412-4159-a84c-35b85aeccb10	29e86f25-0412-4159-a84c-35b85aeccb10		87	10	HIGH	
delta-github-run-31861026561-011.jsonl	50	domain:floridakeysvacationvillas.com	floridakeysvacationvillas.com	19542632995	florida keys vacation rentals	Marathon	USA	Florida Keys Vacation Rentals	holiday_rental_home	411 Sombrero Beach Rd, Marathon, FL	http://www.floridakeysvacationvillas.com/	contact@floridakeysvacationvillas.com	+19542632995		https://www.instagram.com/floridakeysvacationvillas/				https://explore.overturemaps.org/#id=a68aae97-8efc-488e-a638-26e2c20178a3	a68aae97-8efc-488e-a638-26e2c20178a3		99	0	HIGH	
delta-github-run-31861026561-012.jsonl	1	domain:floridakeysvillas.com	floridakeysvillas.com	19542632995	key colony beach rentals	Key Colony Beach	USA	Key Colony Beach Rentals	holiday_rental_home	711 8th St, Key Colony Beach, FL	http://floridakeysvillas.com/	info@floridakeysvillas.com	+19542632995		https://www.instagram.com/floridakeysvilla/				https://explore.overturemaps.org/#id=7b14099e-c135-4165-9bd4-d15ce3325b8c	7b14099e-c135-4165-9bd4-d15ce3325b8c		99	0	HIGH	
delta-github-run-31861026561-012.jsonl	2	domain:floridarentals.com	floridarentals.com	17089120937	sharp vacation rentals	Islamorada	USA	Sharp Vacation Rentals	holiday_rental_home	88540 Overseas Hwy, Islamorada, FL	https://www.floridarentals.com/3174/	sharpvacations@yahoo.com	+17089120937						https://explore.overturemaps.org/#id=53cc46ab-3ef8-460f-9ef2-fe3127c24df3	53cc46ab-3ef8-460f-9ef2-fe3127c24df3		87	0	HIGH	
delta-github-run-31861026561-012.jsonl	3	domain:fortuneweavers.com	fortuneweavers.com	17144949297	fortune weavers inc property management	Huntington Beach	USA	Fortune Weavers Inc Property Management	property_management	10101 Slater Ave, Huntington Beach, CA	http://www.fortuneweavers.com/	info@fortuneweavers.com	+17144949297		https://www.instagram.com/fortuneweavers/				https://explore.overturemaps.org/#id=1d9f4d6c-c625-4fde-952a-27944e507e8f	1d9f4d6c-c625-4fde-952a-27944e507e8f		75	0	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	4	domain:founderspm.com	founderspm.com	12817265306	founders property management	Spring	USA	Founders Property Management	property_management	24626 Creekview Dr, Spring, TX	http://www.founderspm.com/	klong@founderspm.com	+12817265306						https://explore.overturemaps.org/#id=bab98886-0f1e-4360-be90-09f9c784e6b6	bab98886-0f1e-4360-be90-09f9c784e6b6		75	0	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	5	domain:freedompm.com	freedompm.com	17033301776	freedom property management and sales	Manassas	USA	Freedom Property Management and Sales	real_estate_service	9285 Corporate Cir, Manassas, VA	http://www.freedompm.com/	info@freedompm.com	+17033301776		https://www.instagram.com/freedompmandsales/				https://explore.overturemaps.org/#id=242f9a9d-05fa-4b0c-b7f6-126054ce64a4	242f9a9d-05fa-4b0c-b7f6-126054ce64a4		75	12	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	6	domain:frontierdev.group	frontierdev.group	17853700162	frontier property management	Manhattan	USA	Frontier Property Management	property_management	709 Pecan Cir, Manhattan, KS	http://www.frontierdev.group/	info@frontierdev.group	+17853700162						https://explore.overturemaps.org/#id=63693685-ad59-49c9-b529-9b69c5517aa4	63693685-ad59-49c9-b529-9b69c5517aa4		75	0	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	7	domain:gaviotahotels.com	gaviotahotels.com	5378637283	hotel del tejadillo	Ciudad de la Habana	CU	Hotel Del Tejadillo	hotel	Calle Tejadillo núm. 12, esquina a San Ignacio, Ciudad de la Habana	http://www.gaviotahotels.com/es/hoteles-en-cuba/la-habana-vieja/hotel-tejadillo	suitecuba@gmail.com	+5378637283		https://www.instagram.com/gaviotaturismocuba/				https://explore.overturemaps.org/#id=c8bf66b2-03c5-4b2f-8c2f-a7179c4e0a50	c8bf66b2-03c5-4b2f-8c2f-a7179c4e0a50		0	34	HIGH	
delta-github-run-31861026561-012.jsonl	8	domain:gemstarproperty.com	gemstarproperty.com	14107306444	gemstar property management	Ellicott City	USA	GemStar Property Management	property_management	3375 Ellicott Center Dr, Ellicott City, MD	http://www.gemstarproperty.com/	info@gemstarproperty.com	+14107306444		https://www.instagram.com/gemstarproperty/				https://explore.overturemaps.org/#id=8f873dc6-fe73-4296-a4c7-4669392e5e56	8f873dc6-fe73-4296-a4c7-4669392e5e56		75	0	HIGH	
delta-github-run-31861026561-012.jsonl	9	domain:generationpropertymgmt.com	generationpropertymgmt.com	17858266366	generation property management	Salina	USA	Generation Property Management	property_management	521 Bishop St, Salina, KS	http://generationpropertymgmt.com/	lsmith.gpm@gmail.com	+17858266366						https://explore.overturemaps.org/#id=53c1f117-41d5-42c4-9bac-a446e6840d19	53c1f117-41d5-42c4-9bac-a446e6840d19		75	0	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	10	domain:glampingontherocks.com	glampingontherocks.com	18302628715	on the rocks glamping resort	Marble Falls	USA	On The Rocks Glamping Resort	lodge	6807 Shaw Dr, Marble Falls, TX	http://glampingontherocks.com/	ontherocksglamping@gmail.com	+18302628715						https://explore.overturemaps.org/#id=0c84df3b-a633-4028-b29e-f0bb393085c0	0c84df3b-a633-4028-b29e-f0bb393085c0		0	36	HIGH	
delta-github-run-31861026561-012.jsonl	11	domain:gloriadupree.com	gloriadupree.com	19104766831	dupree real estate incorporated and property management	Fayetteville	USA	Dupree Real Estate Incorporated and Property Management	real_estate_service	5509 Yadkin Rd, Fayetteville, NC	http://gloriadupree.com/	gdupree52@gmail.com	+19104766831		https://www.instagram.com/glorias.dupree/				https://explore.overturemaps.org/#id=1fc80ef1-54ae-4efb-949e-20bae5550b6f	1fc80ef1-54ae-4efb-949e-20bae5550b6f		75	12	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	12	domain:gngvacation.com	gngvacation.com	16263170102	gng vacation	Diamond Bar	USA	GnG Vacation	property_management	21700 Copley Dr, Diamond Bar, CA	https://www.gngvacation.com/	info@gngvacation.com	+16263170102		https://www.instagram.com/gngvacay_property_management/				https://explore.overturemaps.org/#id=2183de1d-b8f3-432b-95b8-1643a4f10860	2183de1d-b8f3-432b-95b8-1643a4f10860		75	0	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	13	domain:gnrpm.com	gnrpm.com	12673243197	gnr property management	Philadelphia	USA	GNR Property Management	property_management	829 N 29th St, Philadelphia, PA	http://www.gnrpm.com/	info@gnrpm.com	+12673243197						https://explore.overturemaps.org/#id=8bff2141-a265-4835-92fc-1af67a23cc6b	8bff2141-a265-4835-92fc-1af67a23cc6b		75	0	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	14	domain:goldberggrouppm.com	goldberggrouppm.com	12407022600	goldberg group property management	Rockville	USA	Goldberg Group Property Management	property_management	9200 Corporate Blvd, Rockville, MD	https://www.goldberggrouppm.com/	dave@goldberggrouppm.com	+12407022600		https://www.instagram.com/goldberggrouppm/				https://explore.overturemaps.org/#id=92425530-82c4-4696-9290-c96e0932372b	92425530-82c4-4696-9290-c96e0932372b		75	12	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	15	domain:gradymgt.com	gradymgt.com	13015873330	grady property management	Silver Spring	USA	Grady Property Management	property_management	8630 Fenton St, Silver Spring, MD	https://www.gradymgt.com/	info@gradymgt.com	+13015873330		https://www.instagram.com/gradymanagement/				https://explore.overturemaps.org/#id=1534b026-a17b-431b-a3e7-5a1e90ada5e1	1534b026-a17b-431b-a3e7-5a1e90ada5e1		75	0	HIGH	
delta-github-run-31861026561-012.jsonl	16	domain:grahamre.net	grahamre.net	13185486667	graham real estate and property management	Ruston	USA	Graham Real Estate and Property Management	real_estate_service	PO Box 472, Ruston, LA	http://Grahamre.net/	dawndeforest@me.com	+13185486667						https://explore.overturemaps.org/#id=c59730f4-6b16-4208-ad84-e787192b8fc7	c59730f4-6b16-4208-ad84-e787192b8fc7		75	12	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	17	domain:graniteandgrace.com	graniteandgrace.com	19407814333	river s edge property management	Wichita Falls	USA	River's Edge Property Management	property_management	3606 Grant St, Wichita Falls, TX	http://graniteandgrace.com/	traci@graniteandgrace.com	+19407814333						https://explore.overturemaps.org/#id=74296623-9f0f-4901-bbb3-34afa390ba4a	74296623-9f0f-4901-bbb3-34afa390ba4a		75	0	PERMISSIVE	
delta-github-run-31861026561-012.jsonl	18	domain:gravescleaningokc.com	gravescleaningokc.com	14056970562	graves cleaning and property management	Edmond	USA	Graves Cleaning and Property Management	home_cleaning	3209 S Broadway, Edmond, OK	http://www.gravescleaningokc.com/	info@gravescleaningokc.com	+14056970562						https://explore.overturemaps.org/#id=05d64cbf-58f3-4bd4-98fc-0d9771f88d62	05d64cbf-58f3-4bd4-98fc-0d9771f88d62		75	0	HIGH	
