6200	B	78	Diamond Bar	USA	Ideal Property Management Inc		property_management	1930 Brea Canyon Rd, Diamond Bar	+16268292228	1			High				overture:8de1edfd-b131-47a4-8f5a-0da90df2b29b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ipmhome.com/	idealpminc@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=8de1edfd-b131-47a4-8f5a-0da90df2b29b		
6201	B	70	Los Angeles	USA	IProperty Management & Investments		property_management	10008 National Blvd, Los Angeles, CA	+13105594764	1			High				overture:1af45b40-a08a-4de5-95cd-025b69a3ccad	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.ipmi.biz/	info@ipmi.biz									Medium	Recall-first	https://explore.overturemaps.org/#id=1af45b40-a08a-4de5-95cd-025b69a3ccad		
6202	B	78	Fullerton	USA	Investors Property Management		property_management	2830 Brea Blvd, Fullerton, CA	+17143985605	1			High				overture:f0d23d74-f25b-4421-882b-89021370054c	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.ipropmgmt.com/	info@ipropmgmt.com									Medium	Recall-first	https://explore.overturemaps.org/#id=f0d23d74-f25b-4421-882b-89021370054c		
6203	B	78	El Paso	USA	Jaxon Texas Property Management		property_management	5300 Doniphan Dr, El Paso, TX	+19155032308	1			High				overture:e1088a1e-5128-4689-9ec8-843c899f6619	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://jaxontexas.com/	info@jaxontexas.com		https://www.instagram.com/jaxontexas/							Medium	Recall-first	https://explore.overturemaps.org/#id=e1088a1e-5128-4689-9ec8-843c899f6619		
6204	B	78	Honolulu	USA	JC Hawaii Realty Corp- Property Management & Sales		real_estate_agent	500 Ala Moana Blvd, Honolulu, HI	+18082068838	1			High				overture:f4b8fac3-2643-4208-a579-6ad515e36c06	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jchawaiirealty.com/	jessica@jchawaiirealty.com									Medium	Recall-first	https://explore.overturemaps.org/#id=f4b8fac3-2643-4208-a579-6ad515e36c06		
6205	B	78	Costa Mesa	USA	J.D. Property Management		corporate_or_business_office	3520 Cadillac Ave, Costa Mesa	(714) 751-2787	1			High				overture:9acba192-9ec9-4c10-a427-81413e142301	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jdproperty.com	kara@jdproperty.com									Medium	Recall-first	https://explore.overturemaps.org/#id=9acba192-9ec9-4c10-a427-81413e142301		
6206	B	78	Lawndale	USA	Jenkins Property Management		property_management	14511 Hawthorne Blvd, Lawndale, CA	+13102193840	1			High				overture:cdbab19d-e5d5-4201-997c-cccd93f26f25	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jenkinspropertymanagement.com	jenkinsmgt@aol.com									Medium	Recall-first	https://explore.overturemaps.org/#id=cdbab19d-e5d5-4201-997c-cccd93f26f25		
6207	B	78	West Vancouver	Canada	Jerry Wang Property Management		property_management	1546 Marine Dr, West Vancouver, BC	+16046792222	1			High				overture:10cfae24-cce8-4858-92d0-bfdc611ac743	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://jerryrental.ca/	jerrywang87@gmail.com		https://www.instagram.com/wix/							Medium	Recall-first	https://explore.overturemaps.org/#id=10cfae24-cce8-4858-92d0-bfdc611ac743		
6208	B	78	Langford	Canada	JKS Realty and Property Management		real_estate_service	847 Goldstream Ave, Langford, BC	+12503918484	1			High				overture:7747eb85-0f2a-46f3-b646-11d21208a677	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.jksrealty.ca/	info@jksrealty.ca		https://www.instagram.com/jksrealtypropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=7747eb85-0f2a-46f3-b646-11d21208a677		
6209	B	78	Tustin	USA	JLE Property Management		property_management	700 W 1st St, Tustin, CA	+17147780480	1			High				overture:d28b6be4-b04c-41b8-a901-61451f4b3d15	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://jle1.com/	frontdesk@jle1.com									Medium	Recall-first	https://explore.overturemaps.org/#id=d28b6be4-b04c-41b8-a901-61451f4b3d15		
6210	B	78	Calgary	Canada	JP Property Management Ltd.		property_management	301 14 St NW, Calgary, AB	+15878972667	1			High				overture:46fdb50b-af3c-48a3-8efb-e947d2832d72	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://jpproperty.ca/	jpmgm.yyc@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=46fdb50b-af3c-48a3-8efb-e947d2832d72		
6211	B	78	Los Angeles	USA	Kape Property Management, Inc		property_management	6300 Wilshire Blvd, Los Angeles, CA	+18669403400	1			High				overture:3db85e03-783f-4d80-b9fd-4eeda51f6572	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://kapeproperties.com/	info@kapeproperties.com									Medium	Recall-first	https://explore.overturemaps.org/#id=3db85e03-783f-4d80-b9fd-4eeda51f6572		
6212	A	91	Galveston	USA	Karas Vacation Rentals Management		holiday_rental_home	19 Grand Beach Blvd, Galveston, TX	+19365826976	1			High				overture:a99003c2-8459-421f-a1ed-636da6b83d9b	2026-08-15	New		http://www.karasvacationrentals.com/	karasvacationrentals@gmail.com		https://www.instagram.com/karasvacationrentals/							Medium	Verified	https://explore.overturemaps.org/#id=a99003c2-8459-421f-a1ed-636da6b83d9b		
6213	B	78	Fort St John	Canada	KARE Property Management Group Ltd.		property_management	9319 100 Ave, Fort St John, BC	+12507940510	1			High				overture:4157db29-4131-49f2-9aaa-7189ac1cbdb0	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.karepm.ca/tenants	reception@karepm.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=4157db29-4131-49f2-9aaa-7189ac1cbdb0		
6214	B	70	Horseshoe Bay	USA	Kelly Property Management Co.		property_management	7405 W FM 2147, Horseshoe Bay, TX	+18306139341	1			High				overture:086ff328-76d2-4c7e-b65b-16f2d135b4a0	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.kellyrealtyteam.com/	info@kellyrealtyteam.com		https://www.instagram.com/kelly_realty_team/							Medium	Recall-first	https://explore.overturemaps.org/#id=086ff328-76d2-4c7e-b65b-16f2d135b4a0		
6215	A	91	Central Okanagan	Canada	Kelowna Boutique Vacation Rentals		cottage	6712 La Palma Loop, Central Okanagan, BC	+16046157306	1			High				overture:884811df-50b0-4933-98d9-69fb6cbb35d7	2026-08-15	New		https://www.kelownaboutiquevacationrentals.com/	kbvrspecialists@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=884811df-50b0-4933-98d9-69fb6cbb35d7		
6216	A	91	Ketchikan	Canada	Viewtopia Vacation Rentals		holiday_rental_home	525 Front St, Ketchikan, AK	+16617145762	1			High				overture:8e97ef1e-98c5-45f2-a1fb-1412047e15a8	2026-08-15	New		https://ketchikanviews.com/	hello@ketchikanviews.com									High	Verified	https://explore.overturemaps.org/#id=8e97ef1e-98c5-45f2-a1fb-1412047e15a8		
6217	B	78	Grande Prairie	Canada	Key Investment Property Management Inc.		property_management	9856 97 Ave, Grande Prairie, AB	+17808335555	1			High				overture:d1a23da9-d193-48a8-b6fc-804279cb958b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://keyproperty.ca	admin@keyproperty.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=d1a23da9-d193-48a8-b6fc-804279cb958b		
6218	B	78	Murrieta	USA	Keyside Property Management		professional_service	26169 Jefferson Ave, Murrieta, CA	+19512025116	1			High				overture:b091a7c7-708f-4c63-b0c0-14795ebc9d35	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.keysidepropertymanagement.com/	info@keysidepropertymanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=b091a7c7-708f-4c63-b0c0-14795ebc9d35		
6219	B	78	Cochrane	Canada	Kidder & Company Real Estate & Property Management		real_estate_service	124 River Ave, Cochrane, AB	+14038308636	1			High				overture:de47cc7c-eccf-4f7a-9aaf-5512006c64d2	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://kidderandcompany.ca/	eleanor.kidder@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=de47cc7c-eccf-4f7a-9aaf-5512006c64d2		
6220	B	70	Kamloops	Canada	Kinetic Realty and Property Management		property_management	1121 12th St, Kamloops, BC	+12504341375	1			High				overture:ebe1cc7e-f649-4ba4-b903-45fe0a089d9b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.kineticproperties.ca/	ericy@kineticproperties.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=ebe1cc7e-f649-4ba4-b903-45fe0a089d9b		
6221	A	88	Division No. 12	Canada	Kinosoo Ridge Resort		ski_resort	63231 Range Rd 411, Division No. 12	+17805945564	1			High				overture:3cb23fa6-eb25-406d-952b-a8cc83579572	2026-08-15	New		http://www.kinosoo.ca/	info@kinosoo.ca		https://www.instagram.com/skikinosooridge/							High	Verified	https://explore.overturemaps.org/#id=3cb23fa6-eb25-406d-952b-a8cc83579572		
6222	B	78	Long Beach	USA	K. Jeremiah Property Management		property_management	145 E Broadway, Long Beach, CA	+15622288501	1			High				overture:62fb297e-173d-42f6-a529-79e003cfbdb8	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.kjpmi.com/	managementpros@kjpmi.com		https://www.instagram.com/kjeremiahproperty/							Medium	Recall-first	https://explore.overturemaps.org/#id=62fb297e-173d-42f6-a529-79e003cfbdb8		
6223	B	78	Ennis	USA	K-Nor Property Management		property_management	2203 W Ennis Ave, TX	+19728757903	1			High				overture:13facfa7-fb76-4fcd-b4cd-76f27a568e35	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.knorentals.com/	manager@knorentals.com									Medium	Recall-first	https://explore.overturemaps.org/#id=13facfa7-fb76-4fcd-b4cd-76f27a568e35		
6224	A	91	Rockport	USA	Knot Bay Haven Vacation Rental in Rockport TX.		holiday_rental_home	1904 Bay Ave, Rockport, TX	+14094431061	1			High				overture:f1c75e73-ba75-42c7-bea4-9aff4cbc252b	2026-08-15	New		https://www.knotbayhaven.com/	knotbayhaven@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=f1c75e73-ba75-42c7-bea4-9aff4cbc252b		
6225	A	91	Kamuela	USA	Kohala Luxury Rentals		holiday_rental_home	67-1185 Mamalahoa Hwy, Kamuela, HI	+18083330060	1			High				overture:cc73cc66-b09e-4636-9885-88e5fc336c20	2026-08-15	New		http://www.KohalaLuxuryRentals.com/	kohalaluxuryrentalsllc@gmail.com		https://www.instagram.com/kohala.luxury.rentals/							Medium	Verified	https://explore.overturemaps.org/#id=cc73cc66-b09e-4636-9885-88e5fc336c20		
6226	A	91	Captain Cook	USA	Kona Leilani Vacation Home		holiday_rental_home	87-450 Kaohe Rd, Captain Cook, HI	+13107042685	1			High				overture:e1f66aaf-8370-4f0f-8e13-ac36cd2c46f6	2026-08-15	New		http://konaleilani.com/	michelecroci2@gmail.com		https://www.instagram.com/konaleilanivacation/							Medium	Verified	https://explore.overturemaps.org/#id=e1f66aaf-8370-4f0f-8e13-ac36cd2c46f6		
6227	A	91	Kailua Kona	USA	Kona Reef Condos and Vacation Rentals		historic_site	75-5888 Alii Dr, Kailua Kona, HI	+16262210730	1			High				overture:1f4c3ecc-74c4-4c62-9d3e-e6ccf89e7384	2026-08-15	New		http://www.konareefs.com/	konareefwendy@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=1f4c3ecc-74c4-4c62-9d3e-e6ccf89e7384		
6228	A	91	Kailua Kona	USA	Kona Vacation Home Rentals		holiday_rental_home	73-4863 Anini St, Kailua Kona, HI	+18083256795	1			High				overture:2922216f-30b1-4ff6-9127-b0baf97b0463	2026-08-15	New		http://konavacationhome.com/	konavacationhome@gmail.com		https://www.instagram.com/konavacationhome/							Medium	Verified	https://explore.overturemaps.org/#id=2922216f-30b1-4ff6-9127-b0baf97b0463		
6229	B	78	Calgary	Canada	KO Realty - Calgary Real Estate Brokerage & Calgary Property Management Company		real_estate_service	301 14 St NW, Calgary, AB	+14034000699	1			High				overture:d58d115a-2981-4001-969a-abee86498090	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://korealty.ca/	info@korealty.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=d58d115a-2981-4001-969a-abee86498090		
6230	A	88	Calgary	Canada	KPOW Cat Skiing at Fortress Mountain		ski_resort	Calgary, AB	+14038085972	1			High				overture:31f27000-22e4-4f7a-96e0-0034c73d3eb3	2026-08-15	New		http://www.kpow.ca/	registration@kpow.ca									High	Verified	https://explore.overturemaps.org/#id=31f27000-22e4-4f7a-96e0-0034c73d3eb3		
6231	A	91	Paia	USA	Kuau Plaza Vacation Rental		holiday_rental_home	777 Hana Hwy, Paia, HI	+18082143869	1			High				overture:db18acda-7bb7-4424-9e45-4ead2e4797fa	2026-08-15	New		http://kuauplaza.com/	kandygrantz@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=db18acda-7bb7-4424-9e45-4ead2e4797fa		
6232	B	78	Temecula	USA	EZ Realty & Property Management		real_estate_service	41593 Winchester Rd, Temecula, CA	+17605014723	1			High				overture:02e37bb0-2de9-4475-9ee0-75f98dd9ab92	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://kzrealty.com/	ezrpminfo@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=02e37bb0-2de9-4475-9ee0-75f98dd9ab92		
6233	A	91	Port Bolivar	USA	Lafitte's Retreat Crystal Beach Vacation Rental		hotel	3329 Prides Way, Port Bolivar, TX	+12816356064	1			High				overture:5bdd9f40-4b3b-42f7-875d-bad5c63aabba	2026-08-15	New		http://www.lafittesretreatcrystalbeach.com/	laurabolieu7899@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=5bdd9f40-4b3b-42f7-875d-bad5c63aabba		
6234	B	78	Lake Elsinore	USA	Laguna Property Management		property_management	31569 Canyon Estates Dr, Lake Elsinore	+19514054470	1			High				overture:8ca6a978-b75e-4f8c-8628-3c16c41ca42e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://lagunapropertymgt.com/	lagunapmmgmt@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=8ca6a978-b75e-4f8c-8628-3c16c41ca42e		
6235	B	78	Richmond	USA	Lakefair Realty and Property Management		property_management	15018 Lakefair Dr, Richmond, TX	+18325413796	1			High				overture:1bd73c1c-e65e-4f32-a69b-d86456a65807	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://lakefair.net/	bowenje@yahoo.com									Medium	Recall-first	https://explore.overturemaps.org/#id=1bd73c1c-e65e-4f32-a69b-d86456a65807		
6236	B	78	Lake Havasu City	USA	Lake Havasu Property Management		property_management	1690 McCulloch Blvd N, Lake Havasu City, AZ	+19288547210	1			High				overture:4934346f-e0ae-4650-a43b-822678c4ae75	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://LakeHavasuPropertyManagement.com/	frontdesklhcproperties@gmail.com		https://www.instagram.com/lakehavasucityproperties/							Medium	Recall-first	https://explore.overturemaps.org/#id=4934346f-e0ae-4650-a43b-822678c4ae75		
6237	A	88	Osoyoos	Canada	Lakeshore Villas Resort		holiday_rental_home	4300 44th Ave, Osoyoos, BC	+17786886941	1			High				overture:a1d0ab19-7bca-4b6f-9c29-389a56198f77	2026-08-15	New		http://www.lakeshorevillas.ca/	lakeshorevillas115@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=a1d0ab19-7bca-4b6f-9c29-389a56198f77		
6238	A	91	Canyon Lake	USA	Lakeside Paradise Vacation Rentals		holiday_rental_home	1204 Lakeside Dr E, Canyon Lake, TX	+19793182511	1			High				overture:94931484-c50f-466c-8226-79f4923ca7b7	2026-08-15	New		http://www.lakesideparadisetx.com/	brittinvestmentsllc@gmail.com		https://www.instagram.com/lakesideparadisetx/							Medium	Verified	https://explore.overturemaps.org/#id=94931484-c50f-466c-8226-79f4923ca7b7		
6239	B	78	La Crescenta	USA	LA Lux Property Management		property_management	3156 Foothill Blvd, La Crescenta, CA	+18182754809	1			High				overture:f8d68841-2b17-4d22-9e03-7c860a43a903	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.laluxpm.com/	info@laluxpm.com		https://www.instagram.com/laluxpm/							Medium	Recall-first	https://explore.overturemaps.org/#id=f8d68841-2b17-4d22-9e03-7c860a43a903		
6240	A	88	Port Aransas	USA	La Mirage Beachfront Condominium Resort		resort	5973 State Highway 361, Port Aransas, TX	+13617496030	1			High				overture:a3050fb0-9643-4346-9f6d-e6b8f4ef92fe	2026-08-15	New		http://www.lamirage-portaransas.com/	lamirage316@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=a3050fb0-9643-4346-9f6d-e6b8f4ef92fe		
6241	B	78	San Antonio	USA	Landlord Property Management		real_estate_agent	7300 Blanco Rd, San Antonio, TX	(210) 492-1695	1			High				overture:b6458989-b210-49e6-b028-3b0f8d935a0a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.landlordpm.com	adona@landlordpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=b6458989-b210-49e6-b028-3b0f8d935a0a		
6242	B	78	Corona	USA	Landmark Property Management		property_management	1307 W 6th St, Corona, CA	+19513716700	1			High				overture:231d1149-1418-4337-9b52-9c17140388cb	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.landmarkcalifornia.com	putniconline@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=231d1149-1418-4337-9b52-9c17140388cb		
6243	B	70	Mansfield	USA	Landmark Property Management		property_management	316 S Main St, Mansfield, TX	+18173819394	1			High				overture:a2c5b06d-904d-42b4-b2e6-d0aba7cbdf2f	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.landmarkmgmt.co/	landmark.realestate.pm@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=a2c5b06d-904d-42b4-b2e6-d0aba7cbdf2f		
6244	B	78	Cedar Park	USA	LASA Property Management		property_management	2251 S Bagdad Rd, Cedar Park, TX	+15122342519	1			High				overture:2ef22b66-eceb-4384-8ac9-edde3df78882	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://lasapropertymanagement.com/	team@lasapropertymanagement.com		https://www.instagram.com/lasapropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=2ef22b66-eceb-4384-8ac9-edde3df78882		
6245	B	78	Huntington Beach	USA	Leap Property Management		property_management	19671 Beach Blvd, Huntington Beach, CA	+17143992767	1			High				overture:68bed2c6-0694-49cd-b120-e89bd9849c98	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.leappm.com/	info@leappm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=68bed2c6-0694-49cd-b120-e89bd9849c98		
6246	B	78	Hurst	USA	Peak Property Management		property_management	1845 Precinct Line Rd, Hurst, TX	+18174313700	1			High				overture:894ac3dc-268a-41a8-aba3-6564086e3b20	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://leasepeak.com/find-your-home/	office@leasepeak.com									Medium	Recall-first	https://explore.overturemaps.org/#id=894ac3dc-268a-41a8-aba3-6564086e3b20		
6247	B	78	Calgary	Canada	Tristone Property Management		property_management	404 6 Ave SW, Calgary, AB	+15873333111	1			High				overture:3453902e-258e-400d-964c-537a8757c354	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.leasewell.ca/	info@leasewell.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=3453902e-258e-400d-964c-537a8757c354		
6248	B	78	San Antonio	USA	Rooftop Property Management		property_management	1113 E Houston St, San Antonio, TX	+18044532734	1			High				overture:12110d2e-e1a3-40c0-a3df-d7797ffb7d4f	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://leasingrpm.com/	info@leasingrpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=12110d2e-e1a3-40c0-a3df-d7797ffb7d4f		
6249	B	78	Del Rio	USA	Legacy Property Management		property_management	210 Kings Way, Del Rio, TX	+18307740371	1			High				overture:d27418a4-6460-481a-b957-df187cfd5c7a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.legacypmtx.com/	pm@legacypmtx.com									Medium	Recall-first	https://explore.overturemaps.org/#id=d27418a4-6460-481a-b957-df187cfd5c7a		
6250	B	78	Vista	USA	Legacy West Property Management		property_management	2347 Via Subria, Vista, CA	+17608072180	1			High				overture:ce082fb9-bde9-4975-a50d-0387c741808b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.legacywestpm.com/	info@legacywestpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=ce082fb9-bde9-4975-a50d-0387c741808b		
6251	B	78	Texas City	USA	Leopold & Strahan Property Management		property_management	2925 Palmer Hwy, Texas City, TX	+14093593434	1			High				overture:cea489a6-26a5-4370-bf68-4f28d5a02688	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.leopoldstrahanmgmt.com	one_witspirit@yahoo.com									Medium	Recall-first	https://explore.overturemaps.org/#id=cea489a6-26a5-4370-bf68-4f28d5a02688		
6252	B	70	Houston	USA	LF Property Management		property_management	15830 Mesenbrick Ln, Houston, TX	+13463121576	1			High				overture:6f63dcc9-4b90-4433-b918-7efe3ce75916	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://lfpropertyhouston.com/	info@lfpropertyhouston.com									Medium	Recall-first	https://explore.overturemaps.org/#id=6f63dcc9-4b90-4433-b918-7efe3ce75916		
6253	B	78	Ventura	USA	Life's a Beach Property Management		property_management	3585 Telegraph Rd, Ventura, CA	+18056039786	1			High				overture:230ffe92-c8a3-4178-bcf0-27e3c5e2c065	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://lifesabeachproperty.com/	lifesabeachproperty@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=230ffe92-c8a3-4178-bcf0-27e3c5e2c065		
6254	B	70	Gardena	USA	Lilly Property Management		property_management	152 W Walnut St, Gardena, CA	+13103247400	1			High				overture:5528842d-b095-4de5-acd4-84908cd513c2	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.lillyenterprisesinc.com/	sansotigue.lpm@gmail.com		https://www.instagram.com/lilyenterprises.mv/							Medium	Recall-first	https://explore.overturemaps.org/#id=5528842d-b095-4de5-acd4-84908cd513c2		
6255	B	78	Abbotsford	Canada	Royal LePage Little Oak Property Management		property_management	2630 Bourquin Cres W, Abbotsford, BC	+16045047368	1			High				overture:ca7f4c1b-4c5d-400f-8b5b-acef0c930d72	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.littleoakrentals.ca/	dan@littleoakrentals.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=ca7f4c1b-4c5d-400f-8b5b-acef0c930d72		
6256	B	78	Galveston	USA	Shane McDermott - Living Galveston Real Estate, Rentals & Property Management		real_estate_service	2627 Avenue K, Galveston, TX	+14092337325	1			High				overture:aea4ac94-9921-4acb-903c-137babde35d8	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://livinggalveston.com/	shane@livinggalveston.com		https://www.instagram.com/livinggalveston/							Medium	Recall-first	https://explore.overturemaps.org/#id=aea4ac94-9921-4acb-903c-137babde35d8		
6257	B	78	Costa Mesa	USA	L&M Coastal Property Management		property_management	1810 Newport Blvd, Costa Mesa, CA	+19496463679	1			High				overture:8375370d-dce9-470a-9cac-e9dfde2995ad	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://lmcoastal.com/	office@lmcoastal.com		https://www.instagram.com/lmcoastalpm/							Medium	Recall-first	https://explore.overturemaps.org/#id=8375370d-dce9-470a-9cac-e9dfde2995ad		
6258	B	78	Bakersfield	USA	Locator Property Management		property_management	2019 F St, Bakersfield, CA	+16616333900	1			High				overture:48705c95-d87d-4355-903d-323150b6392f	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://locatorpm.com/	info@locatorpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=48705c95-d87d-4355-903d-323150b6392f		
6259	B	78	Fort Worth	USA	Locke Property Management		property_management	1121 Burton Hill Rd, Fort Worth, TX	+18176313233	1			High				overture:ed54b2ab-ad93-4e90-9d3c-b120f897925b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.lockepm.com/	hello@lockepm.com		https://www.instagram.com/leaguepropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=ed54b2ab-ad93-4e90-9d3c-b120f897925b		
6260	B	70	Odessa	USA	Lock and Key Property Management Group		property_management	5107 Wayland Dr, Odessa, TX	+14322601383	1			High				overture:fcf8c876-7616-49c8-8504-c20e059b07a6	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.lockkeypropertymanagementgroup.com/	lockkeypm@gmail.com		https://www.instagram.com/lockkeypropertymg/							Medium	Recall-first	https://explore.overturemaps.org/#id=fcf8c876-7616-49c8-8504-c20e059b07a6		
6261	B	78	Montgomery	USA	Lone Star Property Management		property_management	100 Waterstone Dr, Montgomery, TX	+19365979202	1			High				overture:8ff5234f-6b5c-4557-82a2-8c355c187031	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://lonestarpropertymanagement.com/	lonestarpropertymgr@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=8ff5234f-6b5c-4557-82a2-8c355c187031		
6262	B	78	Killeen	USA	Lone Star Realty & Property Management		real_estate_service	1020 W Jasper Rd, Killeen, TX	+12546997003	1			High				overture:e51b0a84-b807-4e14-af83-274286410d9a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.lonestarrealty.net/	marketing@lonestarrealty.net		https://www.instagram.com/lone.star.realty/							Medium	Recall-first	https://explore.overturemaps.org/#id=e51b0a84-b807-4e14-af83-274286410d9a		
6263	A	91	Hunt	USA	Luck of the Draw Cabin Vacation Rental		lodging	3200 Highway 39, Hunt, TX	+18325249407	1			High				overture:78607e75-e417-4f76-87ca-de0f4b4421b8	2026-08-15	New		http://www.luckofthedrawvacationrentalatlacasitacrossing.com/	adafay1944@yahoo.com									Medium	Verified	https://explore.overturemaps.org/#id=78607e75-e417-4f76-87ca-de0f4b4421b8		
6264	B	78	Burbank	USA	Luminous Property Management		property_management	2219 W Olive Ave, Burbank, CA	+17472214960	1			High				overture:4a6a2911-a0d3-45a3-bf2a-93b0886c554d	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://Luminouspropertymgmt.com/	info@luminouspropertymgmt.com		https://www.instagram.com/luminouspropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=4a6a2911-a0d3-45a3-bf2a-93b0886c554d		
6265	B	78	Vancouver	Canada	Alex Ren Property Management		property_management	3407 W Broadway, Vancouver, BC	+16048001222	1			High				overture:9263b240-8048-46cd-8595-4585ab378b24	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.LuxuryHomeRental.ca/	alexren-bc@hotmail.com		https://www.instagram.com/homes4rental/							Medium	Recall-first	https://explore.overturemaps.org/#id=9263b240-8048-46cd-8595-4585ab378b24		
